source,target,source_basin_PTSD,target_basin_PTSD,source_basin_label_PTSD,target_basin_label_PTSD,count_PTSD,source_total_PTSD,probability_PTSD,subject_support_count_PTSD,subject_support_prop_PTSD,most_common_source_event_PTSD,most_common_target_event_PTSD,source_basin_HC,target_basin_HC,source_basin_label_HC,target_basin_label_HC,count_HC,source_total_HC,probability_HC,subject_support_count_HC,subject_support_prop_HC,most_common_source_event_HC,most_common_target_event_HC,source_basin,target_basin,source_basin_label,target_basin_label,PTSD_minus_HC_count,PTSD_minus_HC_probability,PTSD_minus_HC_subject_support_count,PTSD_minus_HC_subject_support_prop,abs_probability_difference
32,13,4.0,2.0,Global on,Threat-like,10.0,208.0,0.04807692307692308,8.0,0.3333333333333333,ITI,CS-,4.0,2.0,Global on,Threat-like,16.0,191.0,0.08376963350785341,11.0,0.4583333333333333,ITI,CS+,4.0,2.0,Global on,Threat-like,-6.0,-0.03569271043093033,-3.0,-0.125,0.03569271043093033
25,4,1.0,3.0,Global off,Safety-like,3.0,55.0,0.05454545454545454,3.0,0.125,ITI,ITI,1.0,3.0,Global off,Safety-like,1.0,52.0,0.019230769230769232,1.0,0.041666666666666664,CS+,CS+,1.0,3.0,Global off,Safety-like,2.0,0.03531468531468531,2.0,0.08333333333333334,0.03531468531468531
14,28,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,4.0,Threat-like,Global on,3.0,85.0,0.03529411764705882,3.0,0.125,ITI,ITI,2.0,4.0,Threat-like,Global on,-3.0,-0.03529411764705882,-3.0,-0.125,0.03529411764705882
5,1,1.0,1.0,Global off,Global off,12.0,82.0,0.14634146341463414,9.0,0.375,ITI,ITI,1.0,1.0,Global off,Global off,10.0,90.0,0.1111111111111111,9.0,0.375,CS+,ITI,1.0,1.0,Global off,Global off,2.0,0.03523035230352303,0.0,0.0,0.03523035230352303
10,19,1.0,3.0,Global off,Safety-like,2.0,57.0,0.03508771929824561,2.0,0.08333333333333333,CS+,CS-,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3.0,Global off,Safety-like,2.0,0.03508771929824561,2.0,0.08333333333333333,0.03508771929824561
10,25,1.0,1.0,Global off,Global off,2.0,57.0,0.03508771929824561,2.0,0.08333333333333333,ITI,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,2.0,0.03508771929824561,2.0,0.08333333333333333,0.03508771929824561
19,20,3.0,3.0,Safety-like,Safety-like,6.0,72.0,0.08333333333333333,5.0,0.20833333333333334,ITI,ITI,3.0,3.0,Safety-like,Safety-like,9.0,76.0,0.11842105263157894,7.0,0.2916666666666667,ITI,ITI,3.0,3.0,Safety-like,Safety-like,-3.0,-0.03508771929824561,-2.0,-0.08333333333333334,0.03508771929824561
10,4,1.0,3.0,Global off,Safety-like,2.0,57.0,0.03508771929824561,2.0,0.08333333333333333,CS-,CS-,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3.0,Global off,Safety-like,2.0,0.03508771929824561,2.0,0.08333333333333333,0.03508771929824561
12,2,3.0,1.0,Safety-like,Global off,2.0,40.0,0.05,2.0,0.08333333333333333,CS-,CS-,3.0,1.0,Safety-like,Global off,1.0,66.0,0.015151515151515152,1.0,0.041666666666666664,CS+,CS+,3.0,1.0,Safety-like,Global off,1.0,0.03484848484848485,1.0,0.041666666666666664,0.03484848484848485
2,20,1.0,3.0,Global off,Safety-like,1.0,106.0,0.009433962264150943,1.0,0.041666666666666664,ITI,ITI,1.0,3.0,Global off,Safety-like,5.0,113.0,0.04424778761061947,5.0,0.20833333333333334,ITI,ITI,1.0,3.0,Global off,Safety-like,-4.0,-0.03481382534646853,-4.0,-0.16666666666666669,0.03481382534646853
25,9,1.0,1.0,Global off,Global off,4.0,55.0,0.07272727272727272,4.0,0.16666666666666666,ITI,ITI,1.0,1.0,Global off,Global off,2.0,52.0,0.038461538461538464,2.0,0.08333333333333333,ITI,ITI,1.0,1.0,Global off,Global off,2.0,0.03426573426573426,2.0,0.08333333333333333,0.03426573426573426
21,32,1.0,4.0,Global off,Global on,3.0,40.0,0.075,3.0,0.125,CS+,ITI,1.0,4.0,Global off,Global on,6.0,55.0,0.10909090909090909,5.0,0.20833333333333334,ITI,ITI,1.0,4.0,Global off,Global on,-3.0,-0.03409090909090909,-2.0,-0.08333333333333334,0.03409090909090909
14,6,2.0,1.0,Threat-like,Global off,1.0,77.0,0.012987012987012988,1.0,0.041666666666666664,CS-,ITI,2.0,1.0,Threat-like,Global off,4.0,85.0,0.047058823529411764,4.0,0.16666666666666666,CS+,ITI,2.0,1.0,Threat-like,Global off,-3.0,-0.03407181054239877,-3.0,-0.125,0.03407181054239877
5,7,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,3.0,90.0,0.03333333333333333,3.0,0.125,CS+,ITI,1.0,1.0,Global off,Global off,-3.0,-0.03333333333333333,-3.0,-0.125,0.03333333333333333
10,2,1.0,1.0,Global off,Global off,3.0,57.0,0.05263157894736842,3.0,0.125,ITI,ITI,1.0,1.0,Global off,Global off,4.0,47.0,0.0851063829787234,4.0,0.16666666666666666,ITI,CS+,1.0,1.0,Global off,Global off,-1.0,-0.032474804031354984,-1.0,-0.04166666666666666,0.032474804031354984
15,14,2.0,2.0,Threat-like,Threat-like,4.0,50.0,0.08,4.0,0.16666666666666666,CS+,ITI,2.0,2.0,Threat-like,Threat-like,3.0,63.0,0.047619047619047616,3.0,0.125,CS+,ITI,2.0,2.0,Threat-like,Threat-like,1.0,0.032380952380952385,1.0,0.04166666666666666,0.032380952380952385
15,29,2.0,2.0,Threat-like,Threat-like,4.0,50.0,0.08,4.0,0.16666666666666666,ITI,CS-,2.0,2.0,Threat-like,Threat-like,3.0,63.0,0.047619047619047616,2.0,0.08333333333333333,CS+,CS-,2.0,2.0,Threat-like,Threat-like,1.0,0.032380952380952385,2.0,0.08333333333333333,0.032380952380952385
30,4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,3.0,Global on,Safety-like,2.0,62.0,0.03225806451612903,2.0,0.08333333333333333,ITI,ITI,4.0,3.0,Global on,Safety-like,-2.0,-0.03225806451612903,-2.0,-0.08333333333333333,0.03225806451612903
30,12,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,3.0,Global on,Safety-like,2.0,62.0,0.03225806451612903,2.0,0.08333333333333333,CS+,CS+,4.0,3.0,Global on,Safety-like,-2.0,-0.03225806451612903,-2.0,-0.08333333333333333,0.03225806451612903
24,20,4.0,3.0,Global on,Safety-like,7.0,74.0,0.0945945945945946,6.0,0.25,CS-,CS-,4.0,3.0,Global on,Safety-like,10.0,79.0,0.12658227848101267,9.0,0.375,ITI,ITI,4.0,3.0,Global on,Safety-like,-3.0,-0.03198768388641807,-3.0,-0.125,0.03198768388641807
18,9,3.0,1.0,Safety-like,Global off,4.0,55.0,0.07272727272727272,3.0,0.125,ITI,CS-,3.0,1.0,Safety-like,Global off,2.0,49.0,0.04081632653061224,2.0,0.08333333333333333,CS-,CS-,3.0,1.0,Safety-like,Global off,2.0,0.03191094619666048,1.0,0.04166666666666667,0.03191094619666048
18,24,3.0,4.0,Safety-like,Global on,4.0,55.0,0.07272727272727272,3.0,0.125,ITI,ITI,3.0,4.0,Safety-like,Global on,2.0,49.0,0.04081632653061224,2.0,0.08333333333333333,CS+,ITI,3.0,4.0,Safety-like,Global on,2.0,0.03191094619666048,1.0,0.04166666666666667,0.03191094619666048
21,2,1.0,1.0,Global off,Global off,2.0,40.0,0.05,2.0,0.08333333333333333,ITI,ITI,1.0,1.0,Global off,Global off,1.0,55.0,0.01818181818181818,1.0,0.041666666666666664,CS+,CS+,1.0,1.0,Global off,Global off,1.0,0.03181818181818182,1.0,0.041666666666666664,0.03181818181818182
15,17,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,1.0,Threat-like,Global off,2.0,63.0,0.031746031746031744,2.0,0.08333333333333333,CS-,ITI,2.0,1.0,Threat-like,Global off,-2.0,-0.031746031746031744,-2.0,-0.08333333333333333,0.031746031746031744
15,11,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,1.0,Threat-like,Global off,2.0,63.0,0.031746031746031744,2.0,0.08333333333333333,CS+,ITI,2.0,1.0,Threat-like,Global off,-2.0,-0.031746031746031744,-2.0,-0.08333333333333333,0.031746031746031744
16,1,4.0,1.0,Global on,Global off,8.0,111.0,0.07207207207207207,5.0,0.20833333333333334,ITI,ITI,4.0,1.0,Global on,Global off,4.0,99.0,0.04040404040404041,4.0,0.16666666666666666,ITI,ITI,4.0,1.0,Global on,Global off,4.0,0.031668031668031664,1.0,0.041666666666666685,0.031668031668031664
18,17,3.0,1.0,Safety-like,Global off,5.0,55.0,0.09090909090909091,4.0,0.16666666666666666,ITI,ITI,3.0,1.0,Safety-like,Global off,6.0,49.0,0.12244897959183673,5.0,0.20833333333333334,ITI,ITI,3.0,1.0,Safety-like,Global off,-1.0,-0.03153988868274582,-1.0,-0.041666666666666685,0.03153988868274582
9,17,1.0,1.0,Global off,Global off,1.0,78.0,0.01282051282051282,1.0,0.041666666666666664,CS-,ITI,1.0,1.0,Global off,Global off,3.0,68.0,0.04411764705882353,3.0,0.125,ITI,ITI,1.0,1.0,Global off,Global off,-2.0,-0.03129713423831071,-2.0,-0.08333333333333334,0.03129713423831071
17,6,1.0,1.0,Global off,Global off,3.0,96.0,0.03125,3.0,0.125,ITI,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,3.0,0.03125,3.0,0.125,0.03125
17,23,1.0,4.0,Global off,Global on,3.0,96.0,0.03125,3.0,0.125,ITI,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,Global off,Global on,3.0,0.03125,3.0,0.125,0.03125
7,3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,1.0,32.0,0.03125,1.0,0.041666666666666664,ITI,ITI,1.0,1.0,Global off,Global off,-1.0,-0.03125,-1.0,-0.041666666666666664,0.03125
7,24,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,Global off,Global on,1.0,32.0,0.03125,1.0,0.041666666666666664,CS-,CS-,1.0,4.0,Global off,Global on,-1.0,-0.03125,-1.0,-0.041666666666666664,0.03125
7,11,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,1.0,32.0,0.03125,1.0,0.041666666666666664,CS+,CS+,1.0,1.0,Global off,Global off,-1.0,-0.03125,-1.0,-0.041666666666666664,0.03125
7,18,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3.0,Global off,Safety-like,1.0,32.0,0.03125,1.0,0.041666666666666664,ITI,ITI,1.0,3.0,Global off,Safety-like,-1.0,-0.03125,-1.0,-0.041666666666666664,0.03125
6,14,1.0,2.0,Global off,Threat-like,5.0,43.0,0.11627906976744186,5.0,0.20833333333333334,CS-,CS+,1.0,2.0,Global off,Threat-like,4.0,47.0,0.0851063829787234,4.0,0.16666666666666666,CS+,ITI,1.0,2.0,Global off,Threat-like,1.0,0.031172686788718457,1.0,0.041666666666666685,0.031172686788718457
5,6,1.0,1.0,Global off,Global off,2.0,82.0,0.024390243902439025,2.0,0.08333333333333333,CS+,CS+,1.0,1.0,Global off,Global off,5.0,90.0,0.05555555555555555,4.0,0.16666666666666666,ITI,ITI,1.0,1.0,Global off,Global off,-3.0,-0.031165311653116527,-2.0,-0.08333333333333333,0.031165311653116527
5,31,1.0,4.0,Global off,Global on,2.0,82.0,0.024390243902439025,2.0,0.08333333333333333,CS-,ITI,1.0,4.0,Global off,Global on,5.0,90.0,0.05555555555555555,5.0,0.20833333333333334,CS+,ITI,1.0,4.0,Global off,Global on,-3.0,-0.031165311653116527,-3.0,-0.125,0.031165311653116527
2,1,1.0,1.0,Global off,Global off,23.0,106.0,0.2169811320754717,14.0,0.5833333333333334,ITI,ITI,1.0,1.0,Global off,Global off,21.0,113.0,0.18584070796460178,12.0,0.5,ITI,ITI,1.0,1.0,Global off,Global off,2.0,0.031140424110869924,2.0,0.08333333333333337,0.031140424110869924
12,4,3.0,3.0,Safety-like,Safety-like,3.0,40.0,0.075,3.0,0.125,CS-,ITI,3.0,3.0,Safety-like,Safety-like,7.0,66.0,0.10606060606060606,4.0,0.16666666666666666,CS-,CS-,3.0,3.0,Safety-like,Safety-like,-4.0,-0.031060606060606066,-1.0,-0.04166666666666666,0.031060606060606066
20,17,3.0,1.0,Safety-like,Global off,7.0,135.0,0.05185185185185185,7.0,0.2916666666666667,ITI,ITI,3.0,1.0,Safety-like,Global off,12.0,145.0,0.08275862068965517,9.0,0.375,ITI,ITI,3.0,1.0,Safety-like,Global off,-5.0,-0.03090676883780332,-2.0,-0.08333333333333331,0.03090676883780332
14,16,2.0,4.0,Threat-like,Global on,6.0,77.0,0.07792207792207792,5.0,0.20833333333333334,ITI,ITI,2.0,4.0,Threat-like,Global on,4.0,85.0,0.047058823529411764,4.0,0.16666666666666666,CS+,CS+,2.0,4.0,Threat-like,Global on,2.0,0.030863254392666156,1.0,0.041666666666666685,0.030863254392666156
30,23,4.0,4.0,Global on,Global on,1.0,57.0,0.017543859649122806,1.0,0.041666666666666664,ITI,ITI,4.0,4.0,Global on,Global on,3.0,62.0,0.04838709677419355,3.0,0.125,CS+,ITI,4.0,4.0,Global on,Global on,-2.0,-0.03084323712507074,-2.0,-0.08333333333333334,0.03084323712507074
29,21,2.0,1.0,Threat-like,Global off,3.0,107.0,0.028037383177570093,3.0,0.125,ITI,ITI,2.0,1.0,Threat-like,Global off,6.0,102.0,0.058823529411764705,3.0,0.125,ITI,ITI,2.0,1.0,Threat-like,Global off,-3.0,-0.030786146234194612,0.0,0.0,0.030786146234194612
19,1,3.0,1.0,Safety-like,Global off,6.0,72.0,0.08333333333333333,6.0,0.25,ITI,ITI,3.0,1.0,Safety-like,Global off,4.0,76.0,0.05263157894736842,4.0,0.16666666666666666,ITI,ITI,3.0,1.0,Safety-like,Global off,2.0,0.03070175438596491,2.0,0.08333333333333334,0.03070175438596491
14,32,2.0,4.0,Threat-like,Global on,4.0,77.0,0.05194805194805195,4.0,0.16666666666666666,ITI,ITI,2.0,4.0,Threat-like,Global on,7.0,85.0,0.08235294117647059,6.0,0.25,ITI,ITI,2.0,4.0,Threat-like,Global on,-3.0,-0.030404889228418636,-2.0,-0.08333333333333334,0.030404889228418636
14,29,2.0,2.0,Threat-like,Threat-like,4.0,77.0,0.05194805194805195,3.0,0.125,ITI,ITI,2.0,2.0,Threat-like,Threat-like,7.0,85.0,0.08235294117647059,6.0,0.25,CS+,ITI,2.0,2.0,Threat-like,Threat-like,-3.0,-0.030404889228418636,-3.0,-0.125,0.030404889228418636
12,10,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,1.0,Safety-like,Global off,2.0,66.0,0.030303030303030304,2.0,0.08333333333333333,CS-,ITI,3.0,1.0,Safety-like,Global off,-2.0,-0.030303030303030304,-2.0,-0.08333333333333333,0.030303030303030304
12,8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,3.0,Safety-like,Safety-like,2.0,66.0,0.030303030303030304,2.0,0.08333333333333333,CS+,CS-,3.0,3.0,Safety-like,Safety-like,-2.0,-0.030303030303030304,-2.0,-0.08333333333333333,0.030303030303030304
2,17,1.0,1.0,Global off,Global off,6.0,106.0,0.05660377358490566,4.0,0.16666666666666666,ITI,CS+,1.0,1.0,Global off,Global off,3.0,113.0,0.02654867256637168,3.0,0.125,ITI,ITI,1.0,1.0,Global off,Global off,3.0,0.03005510101853398,1.0,0.04166666666666666,0.03005510101853398
29,30,2.0,4.0,Threat-like,Global on,1.0,107.0,0.009345794392523364,1.0,0.041666666666666664,ITI,ITI,2.0,4.0,Threat-like,Global on,4.0,102.0,0.0392156862745098,3.0,0.125,ITI,ITI,2.0,4.0,Threat-like,Global on,-3.0,-0.029869891881986438,-2.0,-0.08333333333333334,0.029869891881986438
21,19,1.0,3.0,Global off,Safety-like,1.0,40.0,0.025,1.0,0.041666666666666664,ITI,ITI,1.0,3.0,Global off,Safety-like,3.0,55.0,0.05454545454545454,2.0,0.08333333333333333,ITI,ITI,1.0,3.0,Global off,Safety-like,-2.0,-0.02954545454545454,-1.0,-0.041666666666666664,0.02954545454545454
21,29,1.0,2.0,Global off,Threat-like,1.0,40.0,0.025,1.0,0.041666666666666664,ITI,ITI,1.0,2.0,Global off,Threat-like,3.0,55.0,0.05454545454545454,3.0,0.125,ITI,ITI,1.0,2.0,Global off,Threat-like,-2.0,-0.02954545454545454,-2.0,-0.08333333333333334,0.02954545454545454
3,32,1.0,4.0,Global off,Global on,5.0,47.0,0.10638297872340426,5.0,0.20833333333333334,ITI,CS+,1.0,4.0,Global off,Global on,4.0,52.0,0.07692307692307693,3.0,0.125,ITI,ITI,1.0,4.0,Global off,Global on,1.0,0.02945990180032733,2.0,0.08333333333333334,0.02945990180032733
30,1,4.0,1.0,Global on,Global off,2.0,57.0,0.03508771929824561,1.0,0.041666666666666664,CS+,CS-,4.0,1.0,Global on,Global off,4.0,62.0,0.06451612903225806,4.0,0.16666666666666666,CS+,CS+,4.0,1.0,Global on,Global off,-2.0,-0.02942840973401245,-3.0,-0.125,0.02942840973401245
9,30,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,Global off,Global on,2.0,68.0,0.029411764705882353,2.0,0.08333333333333333,CS+,CS+,1.0,4.0,Global off,Global on,-2.0,-0.029411764705882353,-2.0,-0.08333333333333333,0.029411764705882353
9,22,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,Global off,Global on,2.0,68.0,0.029411764705882353,1.0,0.041666666666666664,CS+,CS+,1.0,4.0,Global off,Global on,-2.0,-0.029411764705882353,-1.0,-0.041666666666666664,0.029411764705882353
19,18,3.0,3.0,Safety-like,Safety-like,4.0,72.0,0.05555555555555555,4.0,0.16666666666666666,ITI,ITI,3.0,3.0,Safety-like,Safety-like,2.0,76.0,0.02631578947368421,2.0,0.08333333333333333,ITI,CS-,3.0,3.0,Safety-like,Safety-like,2.0,0.029239766081871343,2.0,0.08333333333333333,0.029239766081871343
28,20,4.0,3.0,Global on,Safety-like,10.0,79.0,0.12658227848101267,9.0,0.375,ITI,CS-,4.0,3.0,Global on,Safety-like,8.0,82.0,0.0975609756097561,8.0,0.3333333333333333,ITI,ITI,4.0,3.0,Global on,Safety-like,2.0,0.029021302871256566,1.0,0.041666666666666685,0.029021302871256566
10,5,1.0,1.0,Global off,Global off,2.0,57.0,0.03508771929824561,1.0,0.041666666666666664,CS+,CS-,1.0,1.0,Global off,Global off,3.0,47.0,0.06382978723404255,3.0,0.125,CS+,ITI,1.0,1.0,Global off,Global off,-1.0,-0.028742067935796936,-2.0,-0.08333333333333334,0.028742067935796936
4,32,3.0,4.0,Safety-like,Global on,10.0,107.0,0.09345794392523364,7.0,0.2916666666666667,ITI,ITI,3.0,4.0,Safety-like,Global on,7.0,108.0,0.06481481481481481,6.0,0.25,ITI,ITI,3.0,4.0,Safety-like,Global on,3.0,0.02864312911041883,1.0,0.041666666666666685,0.02864312911041883
26,12,4.0,3.0,Global on,Safety-like,1.0,22.0,0.045454545454545456,1.0,0.041666666666666664,ITI,ITI,4.0,3.0,Global on,Safety-like,2.0,27.0,0.07407407407407407,2.0,0.08333333333333333,ITI,CS+,4.0,3.0,Global on,Safety-like,-1.0,-0.028619528619528614,-1.0,-0.041666666666666664,0.028619528619528614
26,13,4.0,2.0,Global on,Threat-like,1.0,22.0,0.045454545454545456,1.0,0.041666666666666664,ITI,ITI,4.0,2.0,Global on,Threat-like,2.0,27.0,0.07407407407407407,2.0,0.08333333333333333,ITI,CS-,4.0,2.0,Global on,Threat-like,-1.0,-0.028619528619528614,-1.0,-0.041666666666666664,0.028619528619528614
19,14,3.0,2.0,Safety-like,Threat-like,3.0,72.0,0.041666666666666664,3.0,0.125,ITI,CS+,3.0,2.0,Safety-like,Threat-like,1.0,76.0,0.013157894736842105,1.0,0.041666666666666664,ITI,ITI,3.0,2.0,Safety-like,Threat-like,2.0,0.02850877192982456,2.0,0.08333333333333334,0.02850877192982456
31,9,4.0,1.0,Global on,Global off,4.0,112.0,0.03571428571428571,4.0,0.16666666666666666,CS+,ITI,4.0,1.0,Global on,Global off,7.0,109.0,0.06422018348623854,5.0,0.20833333333333334,CS+,CS+,4.0,1.0,Global on,Global off,-3.0,-0.028505897771952823,-1.0,-0.041666666666666685,0.028505897771952823
14,20,2.0,3.0,Threat-like,Safety-like,4.0,77.0,0.05194805194805195,2.0,0.08333333333333333,ITI,ITI,2.0,3.0,Threat-like,Safety-like,2.0,85.0,0.023529411764705882,2.0,0.08333333333333333,ITI,CS-,2.0,3.0,Threat-like,Safety-like,2.0,0.02841864018334607,0.0,0.0,0.02841864018334607
14,25,2.0,1.0,Threat-like,Global off,4.0,77.0,0.05194805194805195,4.0,0.16666666666666666,CS+,CS+,2.0,1.0,Threat-like,Global off,2.0,85.0,0.023529411764705882,2.0,0.08333333333333333,ITI,ITI,2.0,1.0,Threat-like,Global off,2.0,0.02841864018334607,2.0,0.08333333333333333,0.02841864018334607
4,18,3.0,3.0,Safety-like,Safety-like,5.0,107.0,0.04672897196261682,4.0,0.16666666666666666,ITI,ITI,3.0,3.0,Safety-like,Safety-like,2.0,108.0,0.018518518518518517,2.0,0.08333333333333333,ITI,ITI,3.0,3.0,Safety-like,Safety-like,3.0,0.028210453444098303,2.0,0.08333333333333333,0.028210453444098303
23,13,4.0,2.0,Global on,Threat-like,2.0,50.0,0.04,2.0,0.08333333333333333,CS-,CS+,4.0,2.0,Global on,Threat-like,3.0,44.0,0.06818181818181818,3.0,0.125,CS+,CS+,4.0,2.0,Global on,Threat-like,-1.0,-0.028181818181818176,-1.0,-0.04166666666666667,0.028181818181818176
29,8,2.0,3.0,Threat-like,Safety-like,3.0,107.0,0.028037383177570093,2.0,0.08333333333333333,ITI,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,3.0,Threat-like,Safety-like,3.0,0.028037383177570093,2.0,0.08333333333333333,0.028037383177570093
31,30,4.0,4.0,Global on,Global on,2.0,112.0,0.017857142857142856,2.0,0.08333333333333333,CS+,CS+,4.0,4.0,Global on,Global on,5.0,109.0,0.045871559633027525,4.0,0.16666666666666666,ITI,ITI,4.0,4.0,Global on,Global on,-3.0,-0.02801441677588467,-2.0,-0.08333333333333333,0.02801441677588467
7,30,1.0,4.0,Global off,Global on,1.0,36.0,0.027777777777777776,1.0,0.041666666666666664,CS+,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,Global off,Global on,1.0,0.027777777777777776,1.0,0.041666666666666664,0.027777777777777776
19,3,3.0,1.0,Safety-like,Global off,2.0,72.0,0.027777777777777776,2.0,0.08333333333333333,CS-,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,1.0,Safety-like,Global off,2.0,0.027777777777777776,2.0,0.08333333333333333,0.027777777777777776
7,9,1.0,1.0,Global off,Global off,1.0,36.0,0.027777777777777776,1.0,0.041666666666666664,CS-,CS-,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,1.0,0.027777777777777776,1.0,0.041666666666666664,0.027777777777777776
19,10,3.0,1.0,Safety-like,Global off,2.0,72.0,0.027777777777777776,2.0,0.08333333333333333,ITI,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,1.0,Safety-like,Global off,2.0,0.027777777777777776,2.0,0.08333333333333333,0.027777777777777776
7,31,1.0,4.0,Global off,Global on,1.0,36.0,0.027777777777777776,1.0,0.041666666666666664,ITI,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,Global off,Global on,1.0,0.027777777777777776,1.0,0.041666666666666664,0.027777777777777776
7,13,1.0,2.0,Global off,Threat-like,1.0,36.0,0.027777777777777776,1.0,0.041666666666666664,CS-,CS-,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,2.0,Global off,Threat-like,1.0,0.027777777777777776,1.0,0.041666666666666664,0.027777777777777776
4,27,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,4.0,Safety-like,Global on,3.0,108.0,0.027777777777777776,3.0,0.125,ITI,ITI,3.0,4.0,Safety-like,Global on,-3.0,-0.027777777777777776,-3.0,-0.125,0.027777777777777776
31,14,4.0,2.0,Global on,Threat-like,1.0,112.0,0.008928571428571428,1.0,0.041666666666666664,CS+,ITI,4.0,2.0,Global on,Threat-like,4.0,109.0,0.03669724770642202,4.0,0.16666666666666666,ITI,CS-,4.0,2.0,Global on,Threat-like,-3.0,-0.027768676277850592,-3.0,-0.125,0.027768676277850592
31,4,4.0,3.0,Global on,Safety-like,1.0,112.0,0.008928571428571428,1.0,0.041666666666666664,CS+,CS+,4.0,3.0,Global on,Safety-like,4.0,109.0,0.03669724770642202,4.0,0.16666666666666666,ITI,ITI,4.0,3.0,Global on,Safety-like,-3.0,-0.027768676277850592,-3.0,-0.125,0.027768676277850592
24,32,4.0,4.0,Global on,Global on,12.0,74.0,0.16216216216216217,8.0,0.3333333333333333,ITI,ITI,4.0,4.0,Global on,Global on,15.0,79.0,0.189873417721519,11.0,0.4583333333333333,ITI,ITI,4.0,4.0,Global on,Global on,-3.0,-0.02771125555935683,-3.0,-0.125,0.02771125555935683
4,9,3.0,1.0,Safety-like,Global off,1.0,107.0,0.009345794392523364,1.0,0.041666666666666664,ITI,ITI,3.0,1.0,Safety-like,Global off,4.0,108.0,0.037037037037037035,4.0,0.16666666666666666,CS-,CS-,3.0,1.0,Safety-like,Global off,-3.0,-0.02769124264451367,-3.0,-0.125,0.02769124264451367
4,23,3.0,4.0,Safety-like,Global on,1.0,107.0,0.009345794392523364,1.0,0.041666666666666664,CS-,ITI,3.0,4.0,Safety-like,Global on,4.0,108.0,0.037037037037037035,3.0,0.125,ITI,CS+,3.0,4.0,Safety-like,Global on,-3.0,-0.02769124264451367,-2.0,-0.08333333333333334,0.02769124264451367
28,1,4.0,1.0,Global on,Global off,7.0,79.0,0.08860759493670886,4.0,0.16666666666666666,ITI,ITI,4.0,1.0,Global on,Global off,5.0,82.0,0.06097560975609756,5.0,0.20833333333333334,ITI,ITI,4.0,1.0,Global on,Global off,2.0,0.0276319851806113,-1.0,-0.041666666666666685,0.0276319851806113
10,16,1.0,4.0,Global off,Global on,4.0,57.0,0.07017543859649122,3.0,0.125,ITI,CS-,1.0,4.0,Global off,Global on,2.0,47.0,0.0425531914893617,2.0,0.08333333333333333,CS-,CS-,1.0,4.0,Global off,Global on,2.0,0.027622247107129523,1.0,0.04166666666666667,0.027622247107129523
4,14,3.0,2.0,Safety-like,Threat-like,2.0,107.0,0.018691588785046728,2.0,0.08333333333333333,ITI,CS+,3.0,2.0,Safety-like,Threat-like,5.0,108.0,0.046296296296296294,5.0,0.20833333333333334,ITI,ITI,3.0,2.0,Safety-like,Threat-like,-3.0,-0.027604707511249566,-3.0,-0.125,0.027604707511249566
20,15,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,2.0,Safety-like,Threat-like,4.0,145.0,0.027586206896551724,4.0,0.16666666666666666,ITI,CS-,3.0,2.0,Safety-like,Threat-like,-4.0,-0.027586206896551724,-4.0,-0.16666666666666666,0.027586206896551724
