group,subject,session,task,row_index_0,kept_row,state,basin,sn_file,bn_file
PTSD,FC114,2,renewal,121,122,12,3,sub-FC114_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC114_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC114,2,renewal,122,123,1,1,sub-FC114_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC114_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC114,2,renewal,123,124,19,3,sub-FC114_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC114_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC114,2,renewal,124,125,4,3,sub-FC114_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC114_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC114,2,renewal,125,126,2,1,sub-FC114_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC114_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC114,2,renewal,126,127,1,1,sub-FC114_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC114_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC114,2,renewal,127,128,25,1,sub-FC114_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC114_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC114,2,renewal,128,129,32,4,sub-FC114_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC114_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC114,2,renewal,129,130,29,2,sub-FC114_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC114_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,0,1,31,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,1,2,31,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,2,3,32,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,3,4,12,3,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,4,5,1,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,5,6,1,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,6,7,6,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,7,8,16,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,8,9,13,2,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,9,10,17,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,10,11,17,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,11,12,8,3,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,12,13,20,3,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,13,14,17,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,14,15,14,2,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,15,16,16,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,16,17,19,3,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,17,18,19,3,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,18,19,32,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,19,20,4,3,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,20,21,17,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,21,22,29,2,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,22,23,32,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,23,24,25,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,24,25,10,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,25,26,16,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,26,27,31,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,27,28,20,3,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,28,29,4,3,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,29,30,17,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,30,31,1,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,31,32,32,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,32,33,29,2,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,33,34,16,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,34,35,21,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,35,36,14,2,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,36,37,32,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,37,38,13,2,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,38,39,16,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,39,40,21,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,40,41,5,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,41,42,1,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,42,43,17,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,43,44,16,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,44,45,21,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,45,46,10,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,46,47,25,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,47,48,6,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,48,49,16,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,49,50,2,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,50,51,4,3,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,51,52,19,3,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,52,53,14,2,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,53,54,17,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,54,55,2,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,55,56,19,3,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,56,57,27,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,57,58,27,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,58,59,20,3,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,59,60,20,3,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,60,61,20,3,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,61,62,20,3,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,62,63,31,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,63,64,24,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,64,65,1,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,65,66,6,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,66,67,14,2,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,67,68,16,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,68,69,15,2,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,69,70,16,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,70,71,25,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,71,72,14,2,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,72,73,9,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,73,74,1,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,74,75,9,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,75,76,32,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,76,77,28,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,77,78,16,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,78,79,17,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,79,80,29,2,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,80,81,23,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,81,82,2,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,82,83,23,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,83,84,24,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,84,85,14,2,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,85,86,30,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,86,87,13,2,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,87,88,5,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,88,89,1,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,89,90,4,3,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,90,91,19,3,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,91,92,16,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,92,93,25,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,93,94,10,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,94,95,27,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,95,96,5,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,96,97,14,2,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,97,98,25,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,98,99,16,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,99,100,21,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,100,101,16,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,101,102,19,3,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,102,103,18,3,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,103,104,17,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,104,105,18,3,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,105,106,31,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,106,107,4,3,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,107,108,8,3,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,108,109,13,2,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,109,110,15,2,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,110,111,27,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,111,112,18,3,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,112,113,19,3,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,113,114,10,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,114,115,6,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,115,116,7,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,116,117,12,3,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,117,118,4,3,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,118,119,1,1,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,119,120,20,3,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,120,121,31,4,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC115,2,renewal,121,122,29,2,sub-FC115_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC115_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC116,2,renewal,0,1,1,1,sub-FC116_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC116_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC116,2,renewal,1,2,1,1,sub-FC116_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC116_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC116,2,renewal,2,3,4,3,sub-FC116_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC116_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC116,2,renewal,3,4,2,1,sub-FC116_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC116_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC116,2,renewal,4,5,2,1,sub-FC116_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC116_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC116,2,renewal,5,6,16,4,sub-FC116_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC116_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC116,2,renewal,6,7,10,1,sub-FC116_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC116_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC116,2,renewal,7,8,32,4,sub-FC116_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC116_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC116,2,renewal,8,9,32,4,sub-FC116_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC116_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC116,2,renewal,9,10,17,1,sub-FC116_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC116_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC116,2,renewal,10,11,19,3,sub-FC116_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC116_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC116,2,renewal,11,12,14,2,sub-FC116_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC116_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC116,2,renewal,12,13,32,4,sub-FC116_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC116_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC116,2,renewal,13,14,32,4,sub-FC116_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC116_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC116,2,renewal,14,15,31,4,sub-FC116_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC116_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC116,2,renewal,15,16,16,4,sub-FC116_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC116_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC116,2,renewal,16,17,1,1,sub-FC116_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC116_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC116,2,renewal,17,18,13,2,sub-FC116_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC116_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC116,2,renewal,18,19,32,4,sub-FC116_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC116_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC116,2,renewal,19,20,29,2,sub-FC116_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC116_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC116,2,renewal,20,21,2,1,sub-FC116_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC116_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC116,2,renewal,21,22,29,2,sub-FC116_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC116_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC116,2,renewal,22,23,19,3,sub-FC116_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC116_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC116,2,renewal,23,24,19,3,sub-FC116_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC116_ses-2_task-renewal_fearROIs_bin_BN.csv
PTSD,FC116,2,renewal,24,25,29,2,sub-FC116_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC116_ses-2_task-renewal_fearROIs_bin_BN.csv
