cohort,source,target,count,source_basin,target_basin,most_common_source_event,most_common_target_event,source_total,probability,subject_support_count,n_subjects_in_cohort,subject_support_prop,source_basin_label,target_basin_label
merged,14,5,6,2,1,ITI,ITI,95,0.06315789473684211,5,47,0.10638297872340426,Threat-like,Global off
merged,14,16,6,2,4,CS+,ITI,95,0.06315789473684211,6,47,0.1276595744680851,Threat-like,Global on
merged,14,31,6,2,4,ITI,CS+,95,0.06315789473684211,5,47,0.10638297872340426,Threat-like,Global on
merged,28,4,7,4,3,ITI,ITI,113,0.061946902654867256,7,47,0.14893617021276595,Global on,Safety-like
merged,19,1,6,3,1,ITI,CS+,97,0.061855670103092786,6,47,0.1276595744680851,Safety-like,Global off
merged,19,28,6,3,4,ITI,ITI,97,0.061855670103092786,6,47,0.1276595744680851,Safety-like,Global on
merged,19,29,6,3,2,ITI,ITI,97,0.061855670103092786,5,47,0.10638297872340426,Safety-like,Threat-like
merged,18,1,4,3,1,CS+,ITI,65,0.06153846153846154,4,47,0.0851063829787234,Safety-like,Global off
merged,18,5,4,3,1,CS-,CS-,65,0.06153846153846154,4,47,0.0851063829787234,Safety-like,Global off
merged,18,9,4,3,1,CS-,CS-,65,0.06153846153846154,3,47,0.06382978723404255,Safety-like,Global off
merged,18,24,4,3,4,ITI,ITI,65,0.06153846153846154,4,47,0.0851063829787234,Safety-like,Global on
merged,18,31,4,3,4,ITI,ITI,65,0.06153846153846154,4,47,0.0851063829787234,Safety-like,Global on
merged,9,5,6,1,1,ITI,ITI,99,0.06060606060606061,6,47,0.1276595744680851,Global off,Global off
merged,26,5,2,4,1,ITI,CS+,33,0.06060606060606061,2,47,0.0425531914893617,Global on,Global off
merged,26,9,2,4,1,ITI,ITI,33,0.06060606060606061,2,47,0.0425531914893617,Global on,Global off
merged,26,13,2,4,2,ITI,CS-,33,0.06060606060606061,2,47,0.0425531914893617,Global on,Threat-like
merged,26,20,2,4,3,ITI,CS-,33,0.06060606060606061,2,47,0.0425531914893617,Global on,Safety-like
merged,26,24,2,4,4,CS-,ITI,33,0.06060606060606061,2,47,0.0425531914893617,Global on,Global on
merged,26,25,2,4,1,CS+,CS+,33,0.06060606060606061,2,47,0.0425531914893617,Global on,Global off
merged,4,2,8,3,1,ITI,ITI,133,0.06015037593984962,7,47,0.14893617021276595,Safety-like,Global off
merged,27,2,3,4,1,ITI,ITI,50,0.06,3,47,0.06382978723404255,Global on,Global off
merged,27,18,3,4,3,ITI,ITI,50,0.06,3,47,0.06382978723404255,Global on,Safety-like
merged,27,29,3,4,2,ITI,ITI,50,0.06,3,47,0.06382978723404255,Global on,Threat-like
merged,1,4,16,1,3,ITI,ITI,267,0.0599250936329588,13,47,0.2765957446808511,Global off,Safety-like
merged,17,2,8,1,1,ITI,ITI,135,0.05925925925925926,8,47,0.1702127659574468,Global off,Global off
merged,6,4,3,1,3,ITI,ITI,51,0.058823529411764705,3,47,0.06382978723404255,Global off,Safety-like
merged,6,13,3,1,2,ITI,CS+,51,0.058823529411764705,3,47,0.06382978723404255,Global off,Threat-like
merged,6,14,3,1,2,ITI,ITI,51,0.058823529411764705,3,47,0.06382978723404255,Global off,Threat-like
merged,24,4,6,4,3,CS-,ITI,103,0.05825242718446602,6,47,0.1276595744680851,Global on,Safety-like
