source,target,source_basin_PTSD,target_basin_PTSD,source_basin_label_PTSD,target_basin_label_PTSD,count_PTSD,source_total_PTSD,probability_PTSD,subject_support_count_PTSD,subject_support_prop_PTSD,most_common_source_event_PTSD,most_common_target_event_PTSD,source_basin_HC,target_basin_HC,source_basin_label_HC,target_basin_label_HC,count_HC,source_total_HC,probability_HC,subject_support_count_HC,subject_support_prop_HC,most_common_source_event_HC,most_common_target_event_HC,source_basin,target_basin,source_basin_label,target_basin_label,PTSD_minus_HC_count,PTSD_minus_HC_probability,PTSD_minus_HC_subject_support_count,PTSD_minus_HC_subject_support_prop,abs_probability_difference
15,29,2.0,2.0,Threat-like,Threat-like,2.0,30.0,0.06666666666666667,2.0,0.08695652173913043,CS+,CS-,2.0,2.0,Threat-like,Threat-like,1.0,41.0,0.024390243902439025,1.0,0.041666666666666664,CS+,CS+,2.0,2.0,Threat-like,Threat-like,1.0,0.04227642276422764,1.0,0.04528985507246377,0.04227642276422764
15,7,2.0,1.0,Threat-like,Global off,2.0,30.0,0.06666666666666667,2.0,0.08695652173913043,CS+,CS+,2.0,1.0,Threat-like,Global off,1.0,41.0,0.024390243902439025,1.0,0.041666666666666664,ITI,CS+,2.0,1.0,Threat-like,Global off,1.0,0.04227642276422764,1.0,0.04528985507246377,0.04227642276422764
28,12,4.0,3.0,Global on,Safety-like,2.0,60.0,0.03333333333333333,2.0,0.08695652173913043,CS-,CS+,4.0,3.0,Global on,Safety-like,4.0,53.0,0.07547169811320754,2.0,0.08333333333333333,ITI,ITI,4.0,3.0,Global on,Safety-like,-2.0,-0.04213836477987421,0.0,0.0036231884057971037,0.04213836477987421
8,4,3.0,3.0,Safety-like,Safety-like,1.0,34.0,0.029411764705882353,1.0,0.043478260869565216,ITI,ITI,3.0,3.0,Safety-like,Safety-like,2.0,28.0,0.07142857142857142,2.0,0.08333333333333333,CS-,CS-,3.0,3.0,Safety-like,Safety-like,-1.0,-0.04201680672268907,-1.0,-0.03985507246376811,0.04201680672268907
8,15,3.0,2.0,Safety-like,Threat-like,1.0,34.0,0.029411764705882353,1.0,0.043478260869565216,CS+,ITI,3.0,2.0,Safety-like,Threat-like,2.0,28.0,0.07142857142857142,2.0,0.08333333333333333,CS-,ITI,3.0,2.0,Safety-like,Threat-like,-1.0,-0.04201680672268907,-1.0,-0.03985507246376811,0.04201680672268907
27,12,4.0,3.0,Global on,Safety-like,1.0,24.0,0.041666666666666664,1.0,0.043478260869565216,ITI,CS-,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,3.0,Global on,Safety-like,1.0,0.041666666666666664,1.0,0.043478260869565216,0.041666666666666664
6,3,1.0,1.0,Global off,Global off,1.0,24.0,0.041666666666666664,1.0,0.043478260869565216,CS+,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,1.0,0.041666666666666664,1.0,0.043478260869565216,0.041666666666666664
6,2,1.0,1.0,Global off,Global off,1.0,24.0,0.041666666666666664,1.0,0.043478260869565216,ITI,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,1.0,0.041666666666666664,1.0,0.043478260869565216,0.041666666666666664
27,5,4.0,1.0,Global on,Global off,1.0,24.0,0.041666666666666664,1.0,0.043478260869565216,ITI,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,1.0,Global on,Global off,1.0,0.041666666666666664,1.0,0.043478260869565216,0.041666666666666664
6,30,1.0,4.0,Global off,Global on,1.0,24.0,0.041666666666666664,1.0,0.043478260869565216,ITI,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,Global off,Global on,1.0,0.041666666666666664,1.0,0.043478260869565216,0.041666666666666664
4,6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,1.0,Safety-like,Global off,3.0,72.0,0.041666666666666664,3.0,0.125,CS-,CS+,3.0,1.0,Safety-like,Global off,-3.0,-0.041666666666666664,-3.0,-0.125,0.041666666666666664
27,30,4.0,4.0,Global on,Global on,1.0,24.0,0.041666666666666664,1.0,0.043478260869565216,CS+,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,4.0,Global on,Global on,1.0,0.041666666666666664,1.0,0.043478260869565216,0.041666666666666664
6,24,1.0,4.0,Global off,Global on,1.0,24.0,0.041666666666666664,1.0,0.043478260869565216,ITI,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,Global off,Global on,1.0,0.041666666666666664,1.0,0.043478260869565216,0.041666666666666664
6,25,1.0,1.0,Global off,Global off,1.0,24.0,0.041666666666666664,1.0,0.043478260869565216,ITI,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,1.0,0.041666666666666664,1.0,0.043478260869565216,0.041666666666666664
27,25,4.0,1.0,Global on,Global off,1.0,24.0,0.041666666666666664,1.0,0.043478260869565216,CS-,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,1.0,Global on,Global off,1.0,0.041666666666666664,1.0,0.043478260869565216,0.041666666666666664
29,25,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,1.0,Threat-like,Global off,3.0,72.0,0.041666666666666664,3.0,0.125,CS-,ITI,2.0,1.0,Threat-like,Global off,-3.0,-0.041666666666666664,-3.0,-0.125,0.041666666666666664
27,3,4.0,1.0,Global on,Global off,1.0,24.0,0.041666666666666664,1.0,0.043478260869565216,ITI,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,1.0,Global on,Global off,1.0,0.041666666666666664,1.0,0.043478260869565216,0.041666666666666664
27,7,4.0,1.0,Global on,Global off,1.0,24.0,0.041666666666666664,1.0,0.043478260869565216,ITI,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,1.0,Global on,Global off,1.0,0.041666666666666664,1.0,0.043478260869565216,0.041666666666666664
6,10,1.0,1.0,Global off,Global off,1.0,24.0,0.041666666666666664,1.0,0.043478260869565216,ITI,CS-,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,1.0,0.041666666666666664,1.0,0.043478260869565216,0.041666666666666664
6,27,1.0,4.0,Global off,Global on,1.0,24.0,0.041666666666666664,1.0,0.043478260869565216,ITI,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,Global off,Global on,1.0,0.041666666666666664,1.0,0.043478260869565216,0.041666666666666664
20,26,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,4.0,Safety-like,Global on,4.0,97.0,0.041237113402061855,3.0,0.125,CS-,ITI,3.0,4.0,Safety-like,Global on,-4.0,-0.041237113402061855,-3.0,-0.125,0.041237113402061855
24,14,4.0,2.0,Global on,Threat-like,1.0,53.0,0.018867924528301886,1.0,0.043478260869565216,ITI,CS+,4.0,2.0,Global on,Threat-like,3.0,50.0,0.06,3.0,0.125,ITI,ITI,4.0,2.0,Global on,Threat-like,-2.0,-0.041132075471698115,-2.0,-0.08152173913043478,0.041132075471698115
24,2,4.0,1.0,Global on,Global off,1.0,53.0,0.018867924528301886,1.0,0.043478260869565216,ITI,ITI,4.0,1.0,Global on,Global off,3.0,50.0,0.06,3.0,0.125,ITI,ITI,4.0,1.0,Global on,Global off,-2.0,-0.041132075471698115,-2.0,-0.08152173913043478,0.041132075471698115
2,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3.0,Global off,Safety-like,3.0,73.0,0.0410958904109589,3.0,0.125,ITI,ITI,1.0,3.0,Global off,Safety-like,-3.0,-0.0410958904109589,-3.0,-0.125,0.0410958904109589
2,8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3.0,Global off,Safety-like,3.0,73.0,0.0410958904109589,3.0,0.125,CS-,ITI,1.0,3.0,Global off,Safety-like,-3.0,-0.0410958904109589,-3.0,-0.125,0.0410958904109589
1,2,1.0,1.0,Global off,Global off,12.0,146.0,0.0821917808219178,11.0,0.4782608695652174,ITI,ITI,1.0,1.0,Global off,Global off,5.0,121.0,0.04132231404958678,3.0,0.125,CS+,CS+,1.0,1.0,Global off,Global off,7.0,0.040869466772331026,8.0,0.3532608695652174,0.040869466772331026
20,1,3.0,1.0,Safety-like,Global off,6.0,84.0,0.07142857142857142,5.0,0.21739130434782608,ITI,ITI,3.0,1.0,Safety-like,Global off,3.0,97.0,0.030927835051546393,2.0,0.08333333333333333,CS+,ITI,3.0,1.0,Safety-like,Global off,3.0,0.04050073637702503,3.0,0.13405797101449274,0.04050073637702503
31,29,4.0,2.0,Global on,Threat-like,4.0,65.0,0.06153846153846154,4.0,0.17391304347826086,ITI,ITI,4.0,2.0,Global on,Threat-like,6.0,59.0,0.1016949152542373,5.0,0.20833333333333334,ITI,ITI,4.0,2.0,Global on,Threat-like,-2.0,-0.04015645371577575,-1.0,-0.03442028985507248,0.04015645371577575
24,12,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,3.0,Global on,Safety-like,2.0,50.0,0.04,2.0,0.08333333333333333,ITI,ITI,4.0,3.0,Global on,Safety-like,-2.0,-0.04,-2.0,-0.08333333333333333,0.04
28,18,4.0,3.0,Global on,Safety-like,1.0,60.0,0.016666666666666666,1.0,0.043478260869565216,CS+,ITI,4.0,3.0,Global on,Safety-like,3.0,53.0,0.05660377358490566,3.0,0.125,ITI,CS+,4.0,3.0,Global on,Safety-like,-2.0,-0.039937106918239,-2.0,-0.08152173913043478,0.039937106918239
7,23,1.0,4.0,Global off,Global on,2.0,21.0,0.09523809523809523,2.0,0.08695652173913043,CS+,CS+,1.0,4.0,Global off,Global on,1.0,18.0,0.05555555555555555,1.0,0.041666666666666664,CS+,ITI,1.0,4.0,Global off,Global on,1.0,0.03968253968253968,1.0,0.04528985507246377,0.03968253968253968
7,8,1.0,3.0,Global off,Safety-like,2.0,21.0,0.09523809523809523,2.0,0.08695652173913043,CS+,CS+,1.0,3.0,Global off,Safety-like,1.0,18.0,0.05555555555555555,1.0,0.041666666666666664,CS-,CS-,1.0,3.0,Global off,Safety-like,1.0,0.03968253968253968,1.0,0.04528985507246377,0.03968253968253968
2,3,1.0,1.0,Global off,Global off,1.0,66.0,0.015151515151515152,1.0,0.043478260869565216,ITI,ITI,1.0,1.0,Global off,Global off,4.0,73.0,0.0547945205479452,3.0,0.125,ITI,ITI,1.0,1.0,Global off,Global off,-3.0,-0.03964300539643005,-2.0,-0.08152173913043478,0.03964300539643005
2,5,1.0,1.0,Global off,Global off,1.0,66.0,0.015151515151515152,1.0,0.043478260869565216,CS-,ITI,1.0,1.0,Global off,Global off,4.0,73.0,0.0547945205479452,3.0,0.125,ITI,CS-,1.0,1.0,Global off,Global off,-3.0,-0.03964300539643005,-2.0,-0.08152173913043478,0.03964300539643005
9,1,1.0,1.0,Global off,Global off,9.0,53.0,0.16981132075471697,8.0,0.34782608695652173,CS+,CS+,1.0,1.0,Global off,Global off,6.0,46.0,0.13043478260869565,5.0,0.20833333333333334,ITI,ITI,1.0,1.0,Global off,Global off,3.0,0.03937653814602132,3.0,0.1394927536231884,0.03937653814602132
19,10,3.0,1.0,Safety-like,Global off,2.0,51.0,0.0392156862745098,2.0,0.08695652173913043,ITI,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,1.0,Safety-like,Global off,2.0,0.0392156862745098,2.0,0.08695652173913043,0.0392156862745098
19,23,3.0,4.0,Safety-like,Global on,2.0,51.0,0.0392156862745098,1.0,0.043478260869565216,CS-,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,4.0,Safety-like,Global on,2.0,0.0392156862745098,1.0,0.043478260869565216,0.0392156862745098
19,14,3.0,2.0,Safety-like,Threat-like,2.0,51.0,0.0392156862745098,2.0,0.08695652173913043,ITI,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,2.0,Safety-like,Threat-like,2.0,0.0392156862745098,2.0,0.08695652173913043,0.0392156862745098
19,3,3.0,1.0,Safety-like,Global off,2.0,51.0,0.0392156862745098,2.0,0.08695652173913043,CS-,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,1.0,Safety-like,Global off,2.0,0.0392156862745098,2.0,0.08695652173913043,0.0392156862745098
17,19,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3.0,Global off,Safety-like,3.0,77.0,0.03896103896103896,2.0,0.08333333333333333,ITI,ITI,1.0,3.0,Global off,Safety-like,-3.0,-0.03896103896103896,-2.0,-0.08333333333333333,0.03896103896103896
27,4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,3.0,Global on,Safety-like,1.0,26.0,0.038461538461538464,1.0,0.041666666666666664,ITI,ITI,4.0,3.0,Global on,Safety-like,-1.0,-0.038461538461538464,-1.0,-0.041666666666666664,0.038461538461538464
14,24,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,4.0,Threat-like,Global on,2.0,52.0,0.038461538461538464,2.0,0.08333333333333333,CS+,CS-,2.0,4.0,Threat-like,Global on,-2.0,-0.038461538461538464,-2.0,-0.08333333333333333,0.038461538461538464
27,23,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,4.0,Global on,Global on,1.0,26.0,0.038461538461538464,1.0,0.041666666666666664,ITI,CS+,4.0,4.0,Global on,Global on,-1.0,-0.038461538461538464,-1.0,-0.041666666666666664,0.038461538461538464
27,17,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,1.0,Global on,Global off,1.0,26.0,0.038461538461538464,1.0,0.041666666666666664,ITI,ITI,4.0,1.0,Global on,Global off,-1.0,-0.038461538461538464,-1.0,-0.041666666666666664,0.038461538461538464
27,11,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,1.0,Global on,Global off,1.0,26.0,0.038461538461538464,1.0,0.041666666666666664,ITI,CS-,4.0,1.0,Global on,Global off,-1.0,-0.038461538461538464,-1.0,-0.041666666666666664,0.038461538461538464
13,6,2.0,1.0,Threat-like,Global off,1.0,82.0,0.012195121951219513,1.0,0.043478260869565216,CS-,ITI,2.0,1.0,Threat-like,Global off,5.0,99.0,0.050505050505050504,4.0,0.16666666666666666,CS+,ITI,2.0,1.0,Threat-like,Global off,-4.0,-0.03830992855383099,-3.0,-0.12318840579710144,0.03830992855383099
4,17,3.0,1.0,Safety-like,Global off,4.0,61.0,0.06557377049180328,4.0,0.17391304347826086,ITI,ITI,3.0,1.0,Safety-like,Global off,2.0,72.0,0.027777777777777776,2.0,0.08333333333333333,CS-,CS+,3.0,1.0,Safety-like,Global off,2.0,0.037795992714025506,2.0,0.09057971014492754,0.037795992714025506
24,17,4.0,1.0,Global on,Global off,2.0,53.0,0.03773584905660377,1.0,0.043478260869565216,ITI,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,1.0,Global on,Global off,2.0,0.03773584905660377,1.0,0.043478260869565216,0.03773584905660377
24,23,4.0,4.0,Global on,Global on,2.0,53.0,0.03773584905660377,2.0,0.08695652173913043,CS+,CS-,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,4.0,Global on,Global on,2.0,0.03773584905660377,2.0,0.08695652173913043,0.03773584905660377
9,25,1.0,1.0,Global off,Global off,2.0,53.0,0.03773584905660377,2.0,0.08695652173913043,ITI,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,2.0,0.03773584905660377,2.0,0.08695652173913043,0.03773584905660377
9,7,1.0,1.0,Global off,Global off,2.0,53.0,0.03773584905660377,2.0,0.08695652173913043,ITI,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,2.0,0.03773584905660377,2.0,0.08695652173913043,0.03773584905660377
9,29,1.0,2.0,Global off,Threat-like,2.0,53.0,0.03773584905660377,1.0,0.043478260869565216,ITI,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,2.0,Global off,Threat-like,2.0,0.03773584905660377,1.0,0.043478260869565216,0.03773584905660377
24,11,4.0,1.0,Global on,Global off,2.0,53.0,0.03773584905660377,1.0,0.043478260869565216,CS-,CS-,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,1.0,Global on,Global off,2.0,0.03773584905660377,1.0,0.043478260869565216,0.03773584905660377
19,8,3.0,3.0,Safety-like,Safety-like,3.0,51.0,0.058823529411764705,3.0,0.13043478260869565,ITI,ITI,3.0,3.0,Safety-like,Safety-like,1.0,46.0,0.021739130434782608,1.0,0.041666666666666664,ITI,ITI,3.0,3.0,Safety-like,Safety-like,2.0,0.0370843989769821,2.0,0.08876811594202899,0.0370843989769821
19,18,3.0,3.0,Safety-like,Safety-like,3.0,51.0,0.058823529411764705,3.0,0.13043478260869565,ITI,ITI,3.0,3.0,Safety-like,Safety-like,1.0,46.0,0.021739130434782608,1.0,0.041666666666666664,ITI,ITI,3.0,3.0,Safety-like,Safety-like,2.0,0.0370843989769821,2.0,0.08876811594202899,0.0370843989769821
6,12,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3.0,Global off,Safety-like,1.0,27.0,0.037037037037037035,1.0,0.041666666666666664,ITI,ITI,1.0,3.0,Global off,Safety-like,-1.0,-0.037037037037037035,-1.0,-0.041666666666666664,0.037037037037037035
6,15,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,2.0,Global off,Threat-like,1.0,27.0,0.037037037037037035,1.0,0.041666666666666664,ITI,ITI,1.0,2.0,Global off,Threat-like,-1.0,-0.037037037037037035,-1.0,-0.041666666666666664,0.037037037037037035
3,10,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,1.0,27.0,0.037037037037037035,1.0,0.041666666666666664,ITI,CS-,1.0,1.0,Global off,Global off,-1.0,-0.037037037037037035,-1.0,-0.041666666666666664,0.037037037037037035
3,27,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,Global off,Global on,1.0,27.0,0.037037037037037035,1.0,0.041666666666666664,ITI,ITI,1.0,4.0,Global off,Global on,-1.0,-0.037037037037037035,-1.0,-0.041666666666666664,0.037037037037037035
3,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3.0,Global off,Safety-like,1.0,27.0,0.037037037037037035,1.0,0.041666666666666664,CS-,CS-,1.0,3.0,Global off,Safety-like,-1.0,-0.037037037037037035,-1.0,-0.041666666666666664,0.037037037037037035
3,18,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3.0,Global off,Safety-like,1.0,27.0,0.037037037037037035,1.0,0.041666666666666664,CS-,CS-,1.0,3.0,Global off,Safety-like,-1.0,-0.037037037037037035,-1.0,-0.041666666666666664,0.037037037037037035
3,6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,1.0,27.0,0.037037037037037035,1.0,0.041666666666666664,CS-,ITI,1.0,1.0,Global off,Global off,-1.0,-0.037037037037037035,-1.0,-0.041666666666666664,0.037037037037037035
21,10,1.0,1.0,Global off,Global off,1.0,27.0,0.037037037037037035,1.0,0.043478260869565216,ITI,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,1.0,0.037037037037037035,1.0,0.043478260869565216,0.037037037037037035
21,3,1.0,1.0,Global off,Global off,1.0,27.0,0.037037037037037035,1.0,0.043478260869565216,ITI,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,1.0,0.037037037037037035,1.0,0.043478260869565216,0.037037037037037035
6,11,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,1.0,27.0,0.037037037037037035,1.0,0.041666666666666664,ITI,ITI,1.0,1.0,Global off,Global off,-1.0,-0.037037037037037035,-1.0,-0.041666666666666664,0.037037037037037035
6,8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3.0,Global off,Safety-like,1.0,27.0,0.037037037037037035,1.0,0.041666666666666664,ITI,CS-,1.0,3.0,Global off,Safety-like,-1.0,-0.037037037037037035,-1.0,-0.041666666666666664,0.037037037037037035
6,19,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3.0,Global off,Safety-like,1.0,27.0,0.037037037037037035,1.0,0.041666666666666664,ITI,ITI,1.0,3.0,Global off,Safety-like,-1.0,-0.037037037037037035,-1.0,-0.041666666666666664,0.037037037037037035
31,9,4.0,1.0,Global on,Global off,2.0,65.0,0.03076923076923077,2.0,0.08695652173913043,CS+,CS+,4.0,1.0,Global on,Global off,4.0,59.0,0.06779661016949153,3.0,0.125,CS+,CS+,4.0,1.0,Global on,Global off,-2.0,-0.037027379400260754,-1.0,-0.03804347826086957,0.037027379400260754
24,13,4.0,2.0,Global on,Threat-like,3.0,53.0,0.05660377358490566,3.0,0.13043478260869565,ITI,ITI,4.0,2.0,Global on,Threat-like,1.0,50.0,0.02,1.0,0.041666666666666664,CS+,ITI,4.0,2.0,Global on,Threat-like,2.0,0.03660377358490566,2.0,0.08876811594202899,0.03660377358490566
16,17,4.0,1.0,Global on,Global off,5.0,78.0,0.0641025641025641,5.0,0.21739130434782608,CS-,ITI,4.0,1.0,Global on,Global off,2.0,72.0,0.027777777777777776,2.0,0.08333333333333333,CS+,CS+,4.0,1.0,Global on,Global off,3.0,0.03632478632478632,3.0,0.13405797101449274,0.03632478632478632
18,25,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,1.0,Safety-like,Global off,1.0,28.0,0.03571428571428571,1.0,0.041666666666666664,ITI,CS-,3.0,1.0,Safety-like,Global off,-1.0,-0.03571428571428571,-1.0,-0.041666666666666664,0.03571428571428571
18,14,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,2.0,Safety-like,Threat-like,1.0,28.0,0.03571428571428571,1.0,0.041666666666666664,ITI,ITI,3.0,2.0,Safety-like,Threat-like,-1.0,-0.03571428571428571,-1.0,-0.041666666666666664,0.03571428571428571
18,23,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,4.0,Safety-like,Global on,1.0,28.0,0.03571428571428571,1.0,0.041666666666666664,CS-,CS-,3.0,4.0,Safety-like,Global on,-1.0,-0.03571428571428571,-1.0,-0.041666666666666664,0.03571428571428571
18,15,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,2.0,Safety-like,Threat-like,1.0,28.0,0.03571428571428571,1.0,0.041666666666666664,ITI,ITI,3.0,2.0,Safety-like,Threat-like,-1.0,-0.03571428571428571,-1.0,-0.041666666666666664,0.03571428571428571
8,19,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,3.0,Safety-like,Safety-like,1.0,28.0,0.03571428571428571,1.0,0.041666666666666664,CS-,ITI,3.0,3.0,Safety-like,Safety-like,-1.0,-0.03571428571428571,-1.0,-0.041666666666666664,0.03571428571428571
8,29,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,2.0,Safety-like,Threat-like,1.0,28.0,0.03571428571428571,1.0,0.041666666666666664,ITI,ITI,3.0,2.0,Safety-like,Threat-like,-1.0,-0.03571428571428571,-1.0,-0.041666666666666664,0.03571428571428571
8,17,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,1.0,Safety-like,Global off,1.0,28.0,0.03571428571428571,1.0,0.041666666666666664,CS-,ITI,3.0,1.0,Safety-like,Global off,-1.0,-0.03571428571428571,-1.0,-0.041666666666666664,0.03571428571428571
18,7,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,1.0,Safety-like,Global off,1.0,28.0,0.03571428571428571,1.0,0.041666666666666664,ITI,CS-,3.0,1.0,Safety-like,Global off,-1.0,-0.03571428571428571,-1.0,-0.041666666666666664,0.03571428571428571
18,12,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,3.0,Safety-like,Safety-like,1.0,28.0,0.03571428571428571,1.0,0.041666666666666664,ITI,CS-,3.0,3.0,Safety-like,Safety-like,-1.0,-0.03571428571428571,-1.0,-0.041666666666666664,0.03571428571428571
12,4,3.0,3.0,Safety-like,Safety-like,1.0,23.0,0.043478260869565216,1.0,0.043478260869565216,CS-,ITI,3.0,3.0,Safety-like,Safety-like,3.0,38.0,0.07894736842105263,2.0,0.08333333333333333,CS-,CS-,3.0,3.0,Safety-like,Safety-like,-2.0,-0.03546910755148741,-1.0,-0.03985507246376811,0.03546910755148741
31,13,4.0,2.0,Global on,Threat-like,1.0,65.0,0.015384615384615385,1.0,0.043478260869565216,CS+,CS+,4.0,2.0,Global on,Threat-like,3.0,59.0,0.05084745762711865,3.0,0.125,CS+,CS+,4.0,2.0,Global on,Threat-like,-2.0,-0.03546284224250326,-2.0,-0.08152173913043478,0.03546284224250326
31,17,4.0,1.0,Global on,Global off,1.0,65.0,0.015384615384615385,1.0,0.043478260869565216,ITI,ITI,4.0,1.0,Global on,Global off,3.0,59.0,0.05084745762711865,3.0,0.125,CS+,ITI,4.0,1.0,Global on,Global off,-2.0,-0.03546284224250326,-2.0,-0.08152173913043478,0.03546284224250326
23,17,4.0,1.0,Global on,Global off,1.0,32.0,0.03125,1.0,0.043478260869565216,CS+,CS+,4.0,1.0,Global on,Global off,2.0,30.0,0.06666666666666667,2.0,0.08333333333333333,ITI,ITI,4.0,1.0,Global on,Global off,-1.0,-0.035416666666666666,-1.0,-0.03985507246376811,0.035416666666666666
4,18,3.0,3.0,Safety-like,Safety-like,3.0,61.0,0.04918032786885246,3.0,0.13043478260869565,ITI,ITI,3.0,3.0,Safety-like,Safety-like,1.0,72.0,0.013888888888888888,1.0,0.041666666666666664,ITI,ITI,3.0,3.0,Safety-like,Safety-like,2.0,0.03529143897996357,2.0,0.08876811594202899,0.03529143897996357
27,2,4.0,1.0,Global on,Global off,1.0,24.0,0.041666666666666664,1.0,0.043478260869565216,ITI,ITI,4.0,1.0,Global on,Global off,2.0,26.0,0.07692307692307693,2.0,0.08333333333333333,ITI,CS-,4.0,1.0,Global on,Global off,-1.0,-0.03525641025641026,-1.0,-0.03985507246376811,0.03525641025641026
27,29,4.0,2.0,Global on,Threat-like,1.0,24.0,0.041666666666666664,1.0,0.043478260869565216,ITI,ITI,4.0,2.0,Global on,Threat-like,2.0,26.0,0.07692307692307693,2.0,0.08333333333333333,ITI,ITI,4.0,2.0,Global on,Threat-like,-1.0,-0.03525641025641026,-1.0,-0.03985507246376811,0.03525641025641026
5,6,1.0,1.0,Global off,Global off,2.0,59.0,0.03389830508474576,2.0,0.08695652173913043,CS+,CS+,1.0,1.0,Global off,Global off,4.0,58.0,0.06896551724137931,4.0,0.16666666666666666,CS-,ITI,1.0,1.0,Global off,Global off,-2.0,-0.03506721215663355,-2.0,-0.07971014492753623,0.03506721215663355
