cohort,state,occupancy,occupancy_prop,count_CSplus,count_CSminus,count_ITI,count_NONE,prop_CSplus,prop_CSminus,prop_ITI,cs_delta,dominant_event,enriched_event,max_enrichment,enrich_CSplus,enrich_CSminus,enrich_ITI,global_prop_CSplus,global_prop_CSminus,global_prop_ITI,basin,basin_label_readable,local_minimum_state,is_local_minimum,hamming_to_min,energy,binary,binary_01,sigma_pattern
HC,28,61,0.033776301218161685,10,13,38,0,0.16393442622950818,0.21311475409836064,0.6229508196721312,-0.04918032786885246,ITI,ITI,0.04044805112285099,-0.03761596136739104,-0.0028320897554599544,0.04044805112285099,0.20155038759689922,0.2159468438538206,0.5825027685492802,4,Global on,32,False,1,-0.2623999999999999,11011,11011,++-++
HC,14,55,0.03045404208194906,17,8,30,0,0.3090909090909091,0.14545454545454545,0.5454545454545454,0.16363636363636364,ITI,CS+,0.10754052149400986,0.10754052149400986,-0.07049229839927515,-0.03704822309473477,0.20155038759689922,0.2159468438538206,0.5825027685492802,2,Threat-like,13,False,1,-0.1728,10110,10110,+-++-
HC,9,52,0.028792912513842746,17,11,24,0,0.3269230769230769,0.21153846153846154,0.46153846153846156,0.11538461538461539,ITI,CS+,0.1253726893261777,0.1253726893261777,-0.004408382315359061,-0.12096430701081862,0.20155038759689922,0.2159468438538206,0.5825027685492802,1,Global off,1,False,1,-0.1516,10,10,---+-
HC,19,52,0.028792912513842746,4,11,37,0,0.07692307692307693,0.21153846153846154,0.7115384615384616,-0.1346153846153846,ITI,ITI,0.12903569298918138,-0.1246273106738223,-0.004408382315359061,0.12903569298918138,0.20155038759689922,0.2159468438538206,0.5825027685492802,3,Safety-like,20,False,1,-0.1796,1001,1001,-+--+
HC,24,52,0.028792912513842746,7,10,35,0,0.1346153846153846,0.19230769230769232,0.6730769230769231,-0.05769230769230771,ITI,ITI,0.09057415452764295,-0.06693500298151461,-0.02363915154612828,0.09057415452764295,0.20155038759689922,0.2159468438538206,0.5825027685492802,4,Global on,32,False,1,-0.136,11101,11101,+++-+
HC,30,44,0.024363233665559248,13,7,24,0,0.29545454545454547,0.1590909090909091,0.5454545454545454,0.13636363636363638,ITI,CS+,0.09390415785764625,0.09390415785764625,-0.05685593476291151,-0.03704822309473477,0.20155038759689922,0.2159468438538206,0.5825027685492802,4,Global on,32,False,1,0.2299999999999999,10111,10111,+-+++
HC,15,43,0.023809523809523808,14,9,20,0,0.32558139534883723,0.20930232558139536,0.46511627906976744,0.11627906976744187,ITI,CS+,0.12403100775193801,0.12403100775193801,-0.006644518272425237,-0.11738648947951275,0.20155038759689922,0.2159468438538206,0.5825027685492802,2,Threat-like,13,False,1,0.2467999999999999,1110,1110,-+++-
HC,12,41,0.022702104097452935,9,10,22,0,0.21951219512195122,0.24390243902439024,0.5365853658536586,-0.02439024390243902,ITI,CS-,0.02795559517056964,0.017961807525051998,0.02795559517056964,-0.04591740269562161,0.20155038759689922,0.2159468438538206,0.5825027685492802,3,Safety-like,20,False,2,0.3120000000000001,11010,11010,++-+-
HC,21,39,0.02159468438538206,8,8,23,0,0.20512820512820512,0.20512820512820512,0.5897435897435898,0.0,ITI,ITI,0.007240821194309577,0.003577817531305899,-0.010818638725615476,0.007240821194309577,0.20155038759689922,0.2159468438538206,0.5825027685492802,1,Global off,1,False,2,0.3084000000000001,101,101,--+-+
HC,25,39,0.02159468438538206,4,9,26,0,0.10256410256410256,0.23076923076923078,0.6666666666666666,-0.12820512820512822,ITI,ITI,0.08416389811738645,-0.09898628503279666,0.014822386915410185,0.08416389811738645,0.20155038759689922,0.2159468438538206,0.5825027685492802,1,Global off,1,False,2,0.3376,11,11,---++
