cohort,source,target,count,source_basin,target_basin,most_common_source_event,most_common_target_event,source_total,probability,subject_support_count,n_subjects_in_cohort,subject_support_prop,source_basin_label,target_basin_label
merged,4,5,11,3,1,CS-,CS-,386,0.02849740932642487,10,48,0.20833333333333334,Safety-like,Global off
merged,4,19,11,3,3,ITI,ITI,386,0.02849740932642487,6,48,0.125,Safety-like,Safety-like
merged,4,31,11,3,4,ITI,ITI,386,0.02849740932642487,8,48,0.16666666666666666,Safety-like,Global on
merged,12,10,5,4,1,ITI,CS+,176,0.028409090909090908,4,48,0.08333333333333333,Global on,Global off
merged,12,14,5,4,2,CS+,CS+,176,0.028409090909090908,5,48,0.10416666666666667,Global on,Threat-like
merged,12,25,5,4,1,ITI,ITI,176,0.028409090909090908,4,48,0.08333333333333333,Global on,Global off
merged,12,31,5,4,4,ITI,ITI,176,0.028409090909090908,5,48,0.10416666666666667,Global on,Global on
merged,29,9,11,2,1,ITI,ITI,392,0.02806122448979592,11,48,0.22916666666666666,Threat-like,Global off
merged,20,18,13,3,3,ITI,ITI,468,0.027777777777777776,12,48,0.25,Safety-like,Safety-like
merged,20,25,13,3,1,ITI,ITI,468,0.027777777777777776,10,48,0.20833333333333334,Safety-like,Global off
merged,20,29,13,3,2,ITI,ITI,468,0.027777777777777776,11,48,0.22916666666666666,Safety-like,Threat-like
merged,1,8,23,1,4,ITI,CS-,829,0.027744270205066344,19,48,0.3958333333333333,Global off,Global on
merged,14,9,8,2,1,CS+,ITI,290,0.027586206896551724,7,48,0.14583333333333334,Threat-like,Global off
merged,9,4,7,1,3,ITI,ITI,254,0.027559055118110236,7,48,0.14583333333333334,Global off,Safety-like
merged,9,10,7,1,1,ITI,ITI,254,0.027559055118110236,7,48,0.14583333333333334,Global off,Global off
merged,9,12,7,1,4,ITI,ITI,254,0.027559055118110236,6,48,0.125,Global off,Global on
merged,9,24,7,1,4,CS+,CS+,254,0.027559055118110236,7,48,0.14583333333333334,Global off,Global on
merged,8,6,5,4,1,CS-,ITI,183,0.0273224043715847,5,48,0.10416666666666667,Global on,Global off
merged,8,9,5,4,1,ITI,CS+,183,0.0273224043715847,5,48,0.10416666666666667,Global on,Global off
merged,8,17,5,4,1,ITI,ITI,183,0.0273224043715847,5,48,0.10416666666666667,Global on,Global off
merged,8,18,5,4,3,ITI,ITI,183,0.0273224043715847,4,48,0.08333333333333333,Global on,Safety-like
merged,8,23,5,4,4,ITI,ITI,183,0.0273224043715847,4,48,0.08333333333333333,Global on,Global on
merged,31,4,12,4,3,ITI,ITI,441,0.027210884353741496,8,48,0.16666666666666666,Global on,Safety-like
merged,5,6,8,1,1,CS+,ITI,296,0.02702702702702703,8,48,0.16666666666666666,Global off,Global off
merged,5,9,8,1,1,CS-,CS-,296,0.02702702702702703,7,48,0.14583333333333334,Global off,Global off
merged,5,28,8,1,4,ITI,ITI,296,0.02702702702702703,6,48,0.125,Global off,Global on
merged,7,9,3,1,1,ITI,CS+,111,0.02702702702702703,3,48,0.0625,Global off,Global off
merged,7,12,3,1,4,ITI,ITI,111,0.02702702702702703,3,48,0.0625,Global off,Global on
merged,7,13,3,1,2,CS+,ITI,111,0.02702702702702703,2,48,0.041666666666666664,Global off,Threat-like
merged,7,15,3,1,2,CS+,CS+,111,0.02702702702702703,3,48,0.0625,Global off,Threat-like
merged,7,25,3,1,1,ITI,ITI,111,0.02702702702702703,3,48,0.0625,Global off,Global off
merged,7,27,3,1,4,CS-,CS-,111,0.02702702702702703,3,48,0.0625,Global off,Global on
merged,7,28,3,1,4,CS+,ITI,111,0.02702702702702703,3,48,0.0625,Global off,Global on
merged,7,29,3,1,2,ITI,ITI,111,0.02702702702702703,3,48,0.0625,Global off,Threat-like
merged,3,19,6,1,3,ITI,ITI,223,0.026905829596412557,6,48,0.125,Global off,Safety-like
