cohort,state,occupancy,occupancy_prop,count_CSplus,count_CSminus,count_ITI,count_NONE,prop_CSplus,prop_CSminus,prop_ITI,cs_delta,dominant_event,enriched_event,max_enrichment,enrich_CSplus,enrich_CSminus,enrich_ITI,global_prop_CSplus,global_prop_CSminus,global_prop_ITI,basin,basin_label_readable,local_minimum_state,is_local_minimum,hamming_to_min,energy,binary,binary_01,sigma_pattern
PTSD,3,110,0.02128894910005806,13,32,65,0,0.11818181818181818,0.2909090909090909,0.5909090909090909,-0.17272727272727273,ITI,CS-,0.075116561394866,-0.0769023699350775,0.075116561394866,0.0017858085402114865,0.19508418811689568,0.2157925295142249,0.5891232823688795,1,Global off,1,False,1,0.1270999999999999,1000,1000,-+---
PTSD,15,107,0.020708341397329206,34,26,47,0,0.3177570093457944,0.24299065420560748,0.4392523364485981,0.0747663551401869,ITI,CS+,0.12267282122889869,0.12267282122889869,0.02719812469138258,-0.14987094592028133,0.19508418811689568,0.2157925295142249,0.5891232823688795,2,Threat-like,13,False,1,0.2489,1110,1110,-+++-
PTSD,25,104,0.020127733694600348,14,19,71,0,0.1346153846153846,0.18269230769230768,0.6826923076923077,-0.04807692307692307,ITI,ITI,0.09356902532342826,-0.06046880350151107,-0.033100221821917214,0.09356902532342826,0.19508418811689568,0.2157925295142249,0.5891232823688795,1,Global off,1,False,2,0.3641000000000001,11,11,---++
PTSD,21,99,0.019160054190052254,12,21,66,0,0.12121212121212122,0.21212121212121213,0.6666666666666666,-0.09090909090909091,ITI,ITI,0.07754338429778718,-0.07387206690477446,-0.0036713173930127685,0.07754338429778718,0.19508418811689568,0.2157925295142249,0.5891232823688795,1,Global off,1,False,2,0.2995,101,101,--+-+
PTSD,10,98,0.018966518289142635,31,16,51,0,0.3163265306122449,0.16326530612244897,0.5204081632653061,0.15306122448979595,ITI,CS+,0.12124234249534924,0.12124234249534924,-0.05252722339177593,-0.06871511910357331,0.19508418811689568,0.2157925295142249,0.5891232823688795,1,Global off,1,False,2,0.3188999999999999,10010,10010,+--+-
PTSD,12,97,0.018772982388233016,19,27,51,0,0.1958762886597938,0.27835051546391754,0.5257731958762887,-0.08247422680412372,ITI,CS-,0.06255798594969264,0.0007921005428981331,0.06255798594969264,-0.06335008649259077,0.19508418811689568,0.2157925295142249,0.5891232823688795,4,Global on,32,False,2,0.3013,11010,11010,++-+-
PTSD,8,94,0.01819237468550416,16,22,56,0,0.1702127659574468,0.23404255319148937,0.5957446808510638,-0.06382978723404256,ITI,CS-,0.01825002367726447,-0.024871422159448875,0.01825002367726447,0.0066213984821843486,0.19508418811689568,0.2157925295142249,0.5891232823688795,4,Global on,32,False,2,0.3663,11100,11100,+++--
PTSD,23,85,0.016450551577317594,13,25,47,0,0.15294117647058825,0.29411764705882354,0.5529411764705883,-0.1411764705882353,ITI,CS-,0.07832511754459864,-0.04214301164630743,0.07832511754459864,-0.036182105898291184,0.19508418811689568,0.2157925295142249,0.5891232823688795,4,Global on,32,False,2,0.3207,1101,1101,-++-+
PTSD,18,78,0.015095800270950262,9,14,55,0,0.11538461538461539,0.1794871794871795,0.7051282051282052,-0.0641025641025641,ITI,ITI,0.11600492275932572,-0.07969957273228029,-0.03630535002704541,0.11600492275932572,0.19508418811689568,0.2157925295142249,0.5891232823688795,3,Safety-like,20,False,1,0.2483,10001,10001,+---+
PTSD,6,75,0.014515192568221405,17,22,36,0,0.22666666666666666,0.29333333333333333,0.48,-0.06666666666666668,ITI,CS-,0.07754080381910844,0.031582478549770976,0.07754080381910844,-0.10912328236887947,0.19508418811689568,0.2157925295142249,0.5891232823688795,1,Global off,1,False,2,0.6506999999999998,10100,10100,+-+--
PTSD,27,62,0.011999225856396362,10,13,39,0,0.16129032258064516,0.20967741935483872,0.6290322580645161,-0.04838709677419356,ITI,ITI,0.03990897569563667,-0.03379386553625052,-0.006115110159386178,0.03990897569563667,0.19508418811689568,0.2157925295142249,0.5891232823688795,4,Global on,32,False,2,0.6520999999999999,1011,1011,-+-++
PTSD,7,53,0.010257402748209793,16,13,24,0,0.3018867924528302,0.24528301886792453,0.4528301886792453,0.05660377358490565,ITI,CS+,0.1068026043359345,0.1068026043359345,0.029490489353699634,-0.13629309368963416,0.19508418811689568,0.2157925295142249,0.5891232823688795,1,Global off,1,False,2,0.8703,1100,1100,-++--
PTSD,26,48,0.0092897232436617,9,6,33,0,0.1875,0.125,0.6875,0.0625,ITI,ITI,0.09837671763112055,-0.007584188116895679,-0.0907925295142249,0.09837671763112055,0.19508418811689568,0.2157925295142249,0.5891232823688795,4,Global on,32,False,2,0.8741,10011,10011,+--++
PTSD,22,44,0.008515579640023224,5,12,27,0,0.11363636363636363,0.2727272727272727,0.6136363636363636,-0.15909090909090906,ITI,CS-,0.05693474321304781,-0.08144782448053205,0.05693474321304781,0.024513081267484194,0.19508418811689568,0.2157925295142249,0.5891232823688795,4,Global on,32,False,2,1.2335,10101,10101,+-+-+
PTSD,11,41,0.007934971937294368,5,14,22,0,0.12195121951219512,0.34146341463414637,0.5365853658536586,-0.21951219512195125,ITI,CS-,0.12567088511992147,-0.07313296860470056,0.12567088511992147,-0.052537916515220884,0.19508418811689568,0.2157925295142249,0.5891232823688795,1,Global off,1,False,2,1.2293,1010,1010,-+-+-
