source,target,source_basin_PTSD,target_basin_PTSD,source_basin_label_PTSD,target_basin_label_PTSD,count_PTSD,source_total_PTSD,probability_PTSD,subject_support_count_PTSD,subject_support_prop_PTSD,most_common_source_event_PTSD,most_common_target_event_PTSD,source_basin_HC,target_basin_HC,source_basin_label_HC,target_basin_label_HC,count_HC,source_total_HC,probability_HC,subject_support_count_HC,subject_support_prop_HC,most_common_source_event_HC,most_common_target_event_HC,source_basin,target_basin,source_basin_label,target_basin_label,PTSD_minus_HC_count,PTSD_minus_HC_probability,PTSD_minus_HC_subject_support_count,PTSD_minus_HC_subject_support_prop,abs_probability_difference
30,25,4.0,1.0,Global on,Global off,4.0,95.0,0.042105263157894736,3.0,0.125,CS+,CS-,4.0,1.0,Global on,Global off,2.0,106.0,0.018867924528301886,2.0,0.08333333333333333,CS+,CS+,4.0,1.0,Global on,Global off,2.0,0.02323733862959285,1.0,0.04166666666666667,0.02323733862959285
25,30,1.0,4.0,Global off,Global on,2.0,122.0,0.01639344262295082,2.0,0.08333333333333333,ITI,CS-,1.0,4.0,Global off,Global on,4.0,101.0,0.039603960396039604,4.0,0.16666666666666666,ITI,CS+,1.0,4.0,Global off,Global on,-2.0,-0.023210517773088784,-2.0,-0.08333333333333333,0.023210517773088784
15,14,2.0,2.0,Threat-like,Threat-like,5.0,84.0,0.05952380952380952,4.0,0.16666666666666666,ITI,ITI,2.0,2.0,Threat-like,Threat-like,4.0,110.0,0.03636363636363636,3.0,0.125,ITI,ITI,2.0,2.0,Threat-like,Threat-like,1.0,0.02316017316017316,1.0,0.04166666666666666,0.02316017316017316
15,9,2.0,1.0,Threat-like,Global off,5.0,84.0,0.05952380952380952,5.0,0.20833333333333334,ITI,ITI,2.0,1.0,Threat-like,Global off,4.0,110.0,0.03636363636363636,4.0,0.16666666666666666,ITI,ITI,2.0,1.0,Threat-like,Global off,1.0,0.02316017316017316,1.0,0.041666666666666685,0.02316017316017316
32,12,4.0,3.0,Global on,Safety-like,5.0,400.0,0.0125,5.0,0.20833333333333334,ITI,ITI,4.0,3.0,Global on,Safety-like,14.0,393.0,0.035623409669211195,10.0,0.4166666666666667,ITI,CS+,4.0,3.0,Global on,Safety-like,-9.0,-0.023123409669211194,-5.0,-0.20833333333333334,0.023123409669211194
23,3,4.0,1.0,Global on,Global off,3.0,73.0,0.0410958904109589,2.0,0.08333333333333333,ITI,ITI,4.0,1.0,Global on,Global off,2.0,111.0,0.018018018018018018,2.0,0.08333333333333333,CS-,CS-,4.0,1.0,Global on,Global off,1.0,0.023077872392940884,0.0,0.0,0.023077872392940884
10,28,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,Global off,Global on,3.0,130.0,0.023076923076923078,3.0,0.125,ITI,CS+,1.0,4.0,Global off,Global on,-3.0,-0.023076923076923078,-3.0,-0.125,0.023076923076923078
10,21,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,3.0,130.0,0.023076923076923078,2.0,0.08333333333333333,CS+,CS+,1.0,1.0,Global off,Global off,-3.0,-0.023076923076923078,-2.0,-0.08333333333333333,0.023076923076923078
11,9,1.0,1.0,Global off,Global off,4.0,40.0,0.1,4.0,0.16666666666666666,ITI,ITI,1.0,1.0,Global off,Global off,3.0,39.0,0.07692307692307693,3.0,0.125,CS-,CS+,1.0,1.0,Global off,Global off,1.0,0.023076923076923078,1.0,0.04166666666666666,0.023076923076923078
12,31,3.0,4.0,Safety-like,Global on,2.0,64.0,0.03125,2.0,0.08333333333333333,CS+,CS+,3.0,4.0,Safety-like,Global on,1.0,121.0,0.008264462809917356,1.0,0.041666666666666664,CS-,ITI,3.0,4.0,Safety-like,Global on,1.0,0.022985537190082644,1.0,0.041666666666666664,0.022985537190082644
14,2,2.0,1.0,Threat-like,Global off,8.0,138.0,0.057971014492753624,7.0,0.2916666666666667,ITI,ITI,2.0,1.0,Threat-like,Global off,6.0,171.0,0.03508771929824561,4.0,0.16666666666666666,CS+,ITI,2.0,1.0,Threat-like,Global off,2.0,0.022883295194508012,3.0,0.12500000000000003,0.022883295194508012
30,29,4.0,2.0,Global on,Threat-like,5.0,95.0,0.05263157894736842,5.0,0.20833333333333334,CS+,CS+,4.0,2.0,Global on,Threat-like,8.0,106.0,0.07547169811320754,6.0,0.25,ITI,ITI,4.0,2.0,Global on,Threat-like,-3.0,-0.022840119165839126,-1.0,-0.04166666666666666,0.022840119165839126
10,19,1.0,3.0,Global off,Safety-like,1.0,64.0,0.015625,1.0,0.041666666666666664,ITI,ITI,1.0,3.0,Global off,Safety-like,5.0,130.0,0.038461538461538464,5.0,0.20833333333333334,CS+,CS+,1.0,3.0,Global off,Safety-like,-4.0,-0.022836538461538464,-4.0,-0.16666666666666669,0.022836538461538464
9,5,1.0,1.0,Global off,Global off,4.0,147.0,0.027210884353741496,4.0,0.16666666666666666,ITI,ITI,1.0,1.0,Global off,Global off,7.0,140.0,0.05,6.0,0.25,ITI,ITI,1.0,1.0,Global off,Global off,-3.0,-0.022789115646258507,-2.0,-0.08333333333333334,0.022789115646258507
6,26,1.0,4.0,Global off,Global on,2.0,88.0,0.022727272727272728,2.0,0.08333333333333333,CS+,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,Global off,Global on,2.0,0.022727272727272728,2.0,0.08333333333333333,0.022727272727272728
6,3,1.0,1.0,Global off,Global off,2.0,88.0,0.022727272727272728,2.0,0.08333333333333333,CS-,CS-,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,2.0,0.022727272727272728,2.0,0.08333333333333333,0.022727272727272728
18,28,3.0,4.0,Safety-like,Global on,1.0,77.0,0.012987012987012988,1.0,0.041666666666666664,ITI,CS-,3.0,4.0,Safety-like,Global on,4.0,112.0,0.03571428571428571,4.0,0.16666666666666666,ITI,ITI,3.0,4.0,Safety-like,Global on,-3.0,-0.022727272727272724,-3.0,-0.125,0.022727272727272724
21,4,1.0,3.0,Global off,Safety-like,4.0,89.0,0.0449438202247191,4.0,0.16666666666666666,ITI,CS+,1.0,3.0,Global off,Safety-like,3.0,135.0,0.022222222222222223,2.0,0.08333333333333333,ITI,CS+,1.0,3.0,Global off,Safety-like,1.0,0.022721598002496877,2.0,0.08333333333333333,0.022721598002496877
15,1,2.0,1.0,Threat-like,Global off,8.0,84.0,0.09523809523809523,7.0,0.2916666666666667,CS-,ITI,2.0,1.0,Threat-like,Global off,8.0,110.0,0.07272727272727272,7.0,0.2916666666666667,ITI,CS-,2.0,1.0,Threat-like,Global off,0.0,0.02251082251082251,0.0,0.0,0.02251082251082251
23,27,4.0,4.0,Global on,Global on,1.0,73.0,0.0136986301369863,1.0,0.041666666666666664,ITI,CS-,4.0,4.0,Global on,Global on,4.0,111.0,0.036036036036036036,4.0,0.16666666666666666,ITI,CS+,4.0,4.0,Global on,Global on,-3.0,-0.022337405899049735,-3.0,-0.125,0.022337405899049735
23,21,4.0,1.0,Global on,Global off,1.0,73.0,0.0136986301369863,1.0,0.041666666666666664,ITI,CS-,4.0,1.0,Global on,Global off,4.0,111.0,0.036036036036036036,4.0,0.16666666666666666,ITI,ITI,4.0,1.0,Global on,Global off,-3.0,-0.022337405899049735,-3.0,-0.125,0.022337405899049735
15,31,2.0,4.0,Threat-like,Global on,5.0,84.0,0.05952380952380952,4.0,0.16666666666666666,ITI,ITI,2.0,4.0,Threat-like,Global on,9.0,110.0,0.08181818181818182,9.0,0.375,CS-,CS-,2.0,4.0,Threat-like,Global on,-4.0,-0.022294372294372297,-5.0,-0.20833333333333334,0.022294372294372297
27,10,4.0,1.0,Global on,Global off,2.0,90.0,0.022222222222222223,2.0,0.08333333333333333,CS+,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,1.0,Global on,Global off,2.0,0.022222222222222223,2.0,0.08333333333333333,0.022222222222222223
21,9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,3.0,135.0,0.022222222222222223,3.0,0.125,ITI,ITI,1.0,1.0,Global off,Global off,-3.0,-0.022222222222222223,-3.0,-0.125,0.022222222222222223
27,7,4.0,1.0,Global on,Global off,2.0,90.0,0.022222222222222223,2.0,0.08333333333333333,CS+,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,1.0,Global on,Global off,2.0,0.022222222222222223,2.0,0.08333333333333333,0.022222222222222223
21,10,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,3.0,135.0,0.022222222222222223,2.0,0.08333333333333333,CS+,ITI,1.0,1.0,Global off,Global off,-3.0,-0.022222222222222223,-2.0,-0.08333333333333333,0.022222222222222223
13,21,2.0,1.0,Threat-like,Global off,4.0,243.0,0.01646090534979424,4.0,0.16666666666666666,CS-,ITI,2.0,1.0,Threat-like,Global off,10.0,259.0,0.03861003861003861,9.0,0.375,ITI,ITI,2.0,1.0,Threat-like,Global off,-6.0,-0.02214913326024437,-5.0,-0.20833333333333334,0.02214913326024437
12,24,3.0,4.0,Safety-like,Global on,3.0,64.0,0.046875,1.0,0.041666666666666664,ITI,ITI,3.0,4.0,Safety-like,Global on,3.0,121.0,0.024793388429752067,3.0,0.125,ITI,CS-,3.0,4.0,Safety-like,Global on,0.0,0.022081611570247933,-2.0,-0.08333333333333334,0.022081611570247933
28,29,4.0,2.0,Global on,Threat-like,4.0,171.0,0.023391812865497075,4.0,0.16666666666666666,ITI,CS-,4.0,2.0,Global on,Threat-like,8.0,176.0,0.045454545454545456,5.0,0.20833333333333334,CS-,CS+,4.0,2.0,Global on,Threat-like,-4.0,-0.02206273258904838,-1.0,-0.041666666666666685,0.02206273258904838
14,30,2.0,4.0,Threat-like,Global on,1.0,138.0,0.007246376811594203,1.0,0.041666666666666664,ITI,ITI,2.0,4.0,Threat-like,Global on,5.0,171.0,0.029239766081871343,4.0,0.16666666666666666,CS+,CS+,2.0,4.0,Threat-like,Global on,-4.0,-0.02199338927027714,-3.0,-0.125,0.02199338927027714
14,21,2.0,1.0,Threat-like,Global off,1.0,138.0,0.007246376811594203,1.0,0.041666666666666664,ITI,ITI,2.0,1.0,Threat-like,Global off,5.0,171.0,0.029239766081871343,3.0,0.125,CS-,ITI,2.0,1.0,Threat-like,Global off,-4.0,-0.02199338927027714,-2.0,-0.08333333333333334,0.02199338927027714
3,2,1.0,1.0,Global off,Global off,5.0,99.0,0.050505050505050504,5.0,0.20833333333333334,ITI,ITI,1.0,1.0,Global off,Global off,3.0,105.0,0.02857142857142857,3.0,0.125,ITI,ITI,1.0,1.0,Global off,Global off,2.0,0.021933621933621934,2.0,0.08333333333333334,0.021933621933621934
2,32,1.0,4.0,Global off,Global on,9.0,208.0,0.04326923076923077,7.0,0.2916666666666667,ITI,ITI,1.0,4.0,Global off,Global on,5.0,233.0,0.02145922746781116,3.0,0.125,ITI,CS-,1.0,4.0,Global off,Global on,4.0,0.02181000330141961,4.0,0.16666666666666669,0.02181000330141961
19,29,3.0,2.0,Safety-like,Threat-like,2.0,120.0,0.016666666666666666,2.0,0.08333333333333333,ITI,ITI,3.0,2.0,Safety-like,Threat-like,6.0,157.0,0.03821656050955414,4.0,0.16666666666666666,ITI,ITI,3.0,2.0,Safety-like,Threat-like,-4.0,-0.021549893842887472,-2.0,-0.08333333333333333,0.021549893842887472
8,21,3.0,1.0,Safety-like,Global off,2.0,93.0,0.021505376344086023,2.0,0.08333333333333333,CS+,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,1.0,Safety-like,Global off,2.0,0.021505376344086023,2.0,0.08333333333333333,0.021505376344086023
14,5,2.0,1.0,Threat-like,Global off,7.0,138.0,0.050724637681159424,7.0,0.2916666666666667,CS+,CS+,2.0,1.0,Threat-like,Global off,5.0,171.0,0.029239766081871343,5.0,0.20833333333333334,CS+,CS+,2.0,1.0,Threat-like,Global off,2.0,0.02148487159928808,2.0,0.08333333333333334,0.02148487159928808
5,27,1.0,4.0,Global off,Global on,5.0,184.0,0.02717391304347826,5.0,0.20833333333333334,CS+,ITI,1.0,4.0,Global off,Global on,1.0,174.0,0.005747126436781609,1.0,0.041666666666666664,ITI,ITI,1.0,4.0,Global off,Global on,4.0,0.02142678660669665,4.0,0.16666666666666669,0.02142678660669665
4,3,3.0,1.0,Safety-like,Global off,9.0,195.0,0.046153846153846156,5.0,0.20833333333333334,ITI,ITI,3.0,1.0,Safety-like,Global off,5.0,202.0,0.024752475247524754,2.0,0.08333333333333333,CS+,ITI,3.0,1.0,Safety-like,Global off,4.0,0.021401370906321403,3.0,0.125,0.021401370906321403
20,6,3.0,1.0,Safety-like,Global off,6.0,238.0,0.025210084033613446,5.0,0.20833333333333334,ITI,CS-,3.0,1.0,Safety-like,Global off,1.0,256.0,0.00390625,1.0,0.041666666666666664,ITI,CS-,3.0,1.0,Safety-like,Global off,5.0,0.021303834033613446,4.0,0.16666666666666669,0.021303834033613446
28,17,4.0,1.0,Global on,Global off,9.0,171.0,0.05263157894736842,6.0,0.25,ITI,ITI,4.0,1.0,Global on,Global off,13.0,176.0,0.07386363636363637,9.0,0.375,CS+,ITI,4.0,1.0,Global on,Global off,-4.0,-0.02123205741626795,-3.0,-0.125,0.02123205741626795
23,32,4.0,4.0,Global on,Global on,7.0,73.0,0.0958904109589041,7.0,0.2916666666666667,CS+,ITI,4.0,4.0,Global on,Global on,13.0,111.0,0.11711711711711711,9.0,0.375,ITI,ITI,4.0,4.0,Global on,Global on,-6.0,-0.02122670615821301,-2.0,-0.08333333333333331,0.02122670615821301
32,28,4.0,4.0,Global on,Global on,38.0,400.0,0.095,19.0,0.7916666666666666,ITI,ITI,4.0,4.0,Global on,Global on,29.0,393.0,0.0737913486005089,17.0,0.7083333333333334,CS+,ITI,4.0,4.0,Global on,Global on,9.0,0.021208651399491102,2.0,0.08333333333333326,0.021208651399491102
29,2,2.0,1.0,Threat-like,Global off,3.0,172.0,0.01744186046511628,3.0,0.125,CS+,CS+,2.0,1.0,Threat-like,Global off,8.0,207.0,0.03864734299516908,6.0,0.25,ITI,ITI,2.0,1.0,Threat-like,Global off,-5.0,-0.0212054825300528,-3.0,-0.125,0.0212054825300528
24,10,4.0,1.0,Global on,Global off,1.0,146.0,0.00684931506849315,1.0,0.041666666666666664,ITI,ITI,4.0,1.0,Global on,Global off,4.0,143.0,0.027972027972027972,4.0,0.16666666666666666,CS-,CS-,4.0,1.0,Global on,Global off,-3.0,-0.02112271290353482,-3.0,-0.125,0.02112271290353482
18,23,3.0,4.0,Safety-like,Global on,3.0,77.0,0.03896103896103896,3.0,0.125,CS+,ITI,3.0,4.0,Safety-like,Global on,2.0,112.0,0.017857142857142856,2.0,0.08333333333333333,CS-,CS-,3.0,4.0,Safety-like,Global on,1.0,0.021103896103896104,1.0,0.04166666666666667,0.021103896103896104
26,25,4.0,1.0,Global on,Global off,4.0,59.0,0.06779661016949153,3.0,0.125,ITI,ITI,4.0,1.0,Global on,Global off,3.0,64.0,0.046875,3.0,0.125,ITI,ITI,4.0,1.0,Global on,Global off,1.0,0.020921610169491525,0.0,0.0,0.020921610169491525
1,5,1.0,1.0,Global off,Global off,36.0,385.0,0.09350649350649351,17.0,0.7083333333333334,ITI,ITI,1.0,1.0,Global off,Global off,28.0,385.0,0.07272727272727272,16.0,0.6666666666666666,ITI,ITI,1.0,1.0,Global off,Global off,8.0,0.020779220779220786,1.0,0.04166666666666674,0.020779220779220786
1,10,1.0,1.0,Global off,Global off,4.0,385.0,0.01038961038961039,4.0,0.16666666666666666,CS-,CS-,1.0,1.0,Global off,Global off,12.0,385.0,0.03116883116883117,10.0,0.4166666666666667,ITI,ITI,1.0,1.0,Global off,Global off,-8.0,-0.02077922077922078,-6.0,-0.25,0.02077922077922078
20,2,3.0,1.0,Safety-like,Global off,17.0,238.0,0.07142857142857142,12.0,0.5,ITI,ITI,3.0,1.0,Safety-like,Global off,13.0,256.0,0.05078125,13.0,0.5416666666666666,ITI,ITI,3.0,1.0,Safety-like,Global off,4.0,0.020647321428571425,-1.0,-0.04166666666666663,0.020647321428571425
14,3,2.0,1.0,Threat-like,Global off,2.0,138.0,0.014492753623188406,2.0,0.08333333333333333,CS-,CS-,2.0,1.0,Threat-like,Global off,6.0,171.0,0.03508771929824561,4.0,0.16666666666666666,CS+,ITI,2.0,1.0,Threat-like,Global off,-4.0,-0.020594965675057204,-2.0,-0.08333333333333333,0.020594965675057204
4,26,3.0,4.0,Safety-like,Global on,4.0,195.0,0.020512820512820513,4.0,0.16666666666666666,CS-,CS-,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,4.0,Safety-like,Global on,4.0,0.020512820512820513,4.0,0.16666666666666666,0.020512820512820513
18,1,3.0,1.0,Safety-like,Global off,6.0,77.0,0.07792207792207792,4.0,0.16666666666666666,ITI,ITI,3.0,1.0,Safety-like,Global off,11.0,112.0,0.09821428571428571,10.0,0.4166666666666667,ITI,ITI,3.0,1.0,Safety-like,Global off,-5.0,-0.020292207792207792,-6.0,-0.25,0.020292207792207792
24,5,4.0,1.0,Global on,Global off,5.0,146.0,0.03424657534246575,3.0,0.125,ITI,CS+,4.0,1.0,Global on,Global off,2.0,143.0,0.013986013986013986,2.0,0.08333333333333333,CS+,CS-,4.0,1.0,Global on,Global off,3.0,0.020260561356451767,1.0,0.04166666666666667,0.020260561356451767
31,9,4.0,1.0,Global on,Global off,3.0,206.0,0.014563106796116505,3.0,0.125,ITI,CS+,4.0,1.0,Global on,Global off,8.0,232.0,0.034482758620689655,6.0,0.25,CS-,CS-,4.0,1.0,Global on,Global off,-5.0,-0.01991965182457315,-3.0,-0.125,0.01991965182457315
2,31,1.0,4.0,Global off,Global on,3.0,208.0,0.014423076923076924,2.0,0.08333333333333333,ITI,ITI,1.0,4.0,Global off,Global on,8.0,233.0,0.034334763948497854,7.0,0.2916666666666667,ITI,ITI,1.0,4.0,Global off,Global on,-5.0,-0.01991168702542093,-5.0,-0.20833333333333337,0.01991168702542093
2,18,1.0,3.0,Global off,Safety-like,3.0,208.0,0.014423076923076924,2.0,0.08333333333333333,ITI,ITI,1.0,3.0,Global off,Safety-like,8.0,233.0,0.034334763948497854,5.0,0.20833333333333334,ITI,ITI,1.0,3.0,Global off,Safety-like,-5.0,-0.01991168702542093,-3.0,-0.125,0.01991168702542093
25,12,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3.0,Global off,Safety-like,2.0,101.0,0.019801980198019802,2.0,0.08333333333333333,CS-,ITI,1.0,3.0,Global off,Safety-like,-2.0,-0.019801980198019802,-2.0,-0.08333333333333333,0.019801980198019802
25,7,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,2.0,101.0,0.019801980198019802,2.0,0.08333333333333333,ITI,ITI,1.0,1.0,Global off,Global off,-2.0,-0.019801980198019802,-2.0,-0.08333333333333333,0.019801980198019802
13,9,2.0,1.0,Threat-like,Global off,17.0,243.0,0.06995884773662552,13.0,0.5416666666666666,ITI,ITI,2.0,1.0,Threat-like,Global off,13.0,259.0,0.05019305019305019,10.0,0.4166666666666667,CS+,CS+,2.0,1.0,Threat-like,Global off,4.0,0.019765797543575325,3.0,0.12499999999999994,0.019765797543575325
9,25,1.0,1.0,Global off,Global off,5.0,147.0,0.034013605442176874,5.0,0.20833333333333334,ITI,ITI,1.0,1.0,Global off,Global off,2.0,140.0,0.014285714285714285,2.0,0.08333333333333333,ITI,ITI,1.0,1.0,Global off,Global off,3.0,0.01972789115646259,3.0,0.125,0.01972789115646259
9,19,1.0,3.0,Global off,Safety-like,5.0,147.0,0.034013605442176874,5.0,0.20833333333333334,ITI,CS+,1.0,3.0,Global off,Safety-like,2.0,140.0,0.014285714285714285,2.0,0.08333333333333333,CS+,ITI,1.0,3.0,Global off,Safety-like,3.0,0.01972789115646259,3.0,0.125,0.01972789115646259
24,4,4.0,3.0,Global on,Safety-like,9.0,146.0,0.06164383561643835,7.0,0.2916666666666667,ITI,ITI,4.0,3.0,Global on,Safety-like,6.0,143.0,0.04195804195804196,6.0,0.25,ITI,ITI,4.0,3.0,Global on,Safety-like,3.0,0.019685793658396393,1.0,0.041666666666666685,0.019685793658396393
27,17,4.0,1.0,Global on,Global off,3.0,90.0,0.03333333333333333,2.0,0.08333333333333333,ITI,ITI,4.0,1.0,Global on,Global off,1.0,73.0,0.0136986301369863,1.0,0.041666666666666664,ITI,ITI,4.0,1.0,Global on,Global off,2.0,0.019634703196347032,1.0,0.041666666666666664,0.019634703196347032
7,11,1.0,1.0,Global off,Global off,1.0,51.0,0.0196078431372549,1.0,0.041666666666666664,CS+,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,1.0,0.0196078431372549,1.0,0.041666666666666664,0.0196078431372549
7,3,1.0,1.0,Global off,Global off,1.0,51.0,0.0196078431372549,1.0,0.041666666666666664,CS+,CS+,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,1.0,0.0196078431372549,1.0,0.041666666666666664,0.0196078431372549
7,25,1.0,1.0,Global off,Global off,1.0,51.0,0.0196078431372549,1.0,0.041666666666666664,ITI,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,Global off,Global off,1.0,0.0196078431372549,1.0,0.041666666666666664,0.0196078431372549
19,18,3.0,3.0,Safety-like,Safety-like,3.0,120.0,0.025,2.0,0.08333333333333333,CS-,CS-,3.0,3.0,Safety-like,Safety-like,7.0,157.0,0.044585987261146494,5.0,0.20833333333333334,CS+,ITI,3.0,3.0,Safety-like,Safety-like,-4.0,-0.019585987261146492,-3.0,-0.125,0.019585987261146492
31,32,4.0,4.0,Global on,Global on,36.0,206.0,0.17475728155339806,18.0,0.75,ITI,ITI,4.0,4.0,Global on,Global on,36.0,232.0,0.15517241379310345,20.0,0.8333333333333334,ITI,ITI,4.0,4.0,Global on,Global on,0.0,0.01958486776029461,-2.0,-0.08333333333333337,0.01958486776029461
29,12,2.0,3.0,Threat-like,Safety-like,5.0,172.0,0.029069767441860465,4.0,0.16666666666666666,CS+,CS+,2.0,3.0,Threat-like,Safety-like,2.0,207.0,0.00966183574879227,2.0,0.08333333333333333,CS-,CS-,2.0,3.0,Threat-like,Safety-like,3.0,0.019407931693068196,2.0,0.08333333333333333,0.019407931693068196
14,4,2.0,3.0,Threat-like,Safety-like,3.0,138.0,0.021739130434782608,3.0,0.125,ITI,ITI,2.0,3.0,Threat-like,Safety-like,7.0,171.0,0.04093567251461988,6.0,0.25,CS-,ITI,2.0,3.0,Threat-like,Safety-like,-4.0,-0.019196542079837273,-3.0,-0.125,0.019196542079837273
32,13,4.0,2.0,Global on,Threat-like,27.0,400.0,0.0675,17.0,0.7083333333333334,CS+,CS+,4.0,2.0,Global on,Threat-like,19.0,393.0,0.04834605597964377,13.0,0.5416666666666666,ITI,ITI,4.0,2.0,Global on,Threat-like,8.0,0.019153944020356237,4.0,0.16666666666666674,0.019153944020356237
21,28,1.0,4.0,Global off,Global on,5.0,89.0,0.056179775280898875,4.0,0.16666666666666666,CS-,ITI,1.0,4.0,Global off,Global on,5.0,135.0,0.037037037037037035,5.0,0.20833333333333334,ITI,ITI,1.0,4.0,Global off,Global on,0.0,0.01914273824386184,-1.0,-0.041666666666666685,0.01914273824386184
19,20,3.0,3.0,Safety-like,Safety-like,13.0,120.0,0.10833333333333334,12.0,0.5,ITI,ITI,3.0,3.0,Safety-like,Safety-like,20.0,157.0,0.12738853503184713,13.0,0.5416666666666666,ITI,ITI,3.0,3.0,Safety-like,Safety-like,-7.0,-0.019055201698513796,-1.0,-0.04166666666666663,0.019055201698513796
13,19,2.0,3.0,Threat-like,Safety-like,1.0,243.0,0.00411522633744856,1.0,0.041666666666666664,CS+,CS+,2.0,3.0,Threat-like,Safety-like,6.0,259.0,0.023166023166023165,4.0,0.16666666666666666,ITI,ITI,2.0,3.0,Threat-like,Safety-like,-5.0,-0.019050796828574607,-3.0,-0.125,0.019050796828574607
3,22,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,Global off,Global on,2.0,105.0,0.01904761904761905,2.0,0.08333333333333333,CS-,CS-,1.0,4.0,Global off,Global on,-2.0,-0.01904761904761905,-2.0,-0.08333333333333333,0.01904761904761905
22,2,4.0,1.0,Global on,Global off,2.0,29.0,0.06896551724137931,2.0,0.08333333333333333,CS+,CS+,4.0,1.0,Global on,Global off,2.0,40.0,0.05,2.0,0.08333333333333333,ITI,ITI,4.0,1.0,Global on,Global off,0.0,0.018965517241379307,0.0,0.0,0.018965517241379307
22,13,4.0,2.0,Global on,Threat-like,2.0,29.0,0.06896551724137931,2.0,0.08333333333333333,ITI,ITI,4.0,2.0,Global on,Threat-like,2.0,40.0,0.05,2.0,0.08333333333333333,CS-,CS-,4.0,2.0,Global on,Threat-like,0.0,0.018965517241379307,0.0,0.0,0.018965517241379307
22,32,4.0,4.0,Global on,Global on,2.0,29.0,0.06896551724137931,2.0,0.08333333333333333,CS+,ITI,4.0,4.0,Global on,Global on,2.0,40.0,0.05,2.0,0.08333333333333333,ITI,CS+,4.0,4.0,Global on,Global on,0.0,0.018965517241379307,0.0,0.0,0.018965517241379307
6,23,1.0,4.0,Global off,Global on,1.0,88.0,0.011363636363636364,1.0,0.041666666666666664,CS+,CS+,1.0,4.0,Global off,Global on,2.0,66.0,0.030303030303030304,2.0,0.08333333333333333,CS-,CS-,1.0,4.0,Global off,Global on,-1.0,-0.01893939393939394,-1.0,-0.041666666666666664,0.01893939393939394
6,11,1.0,1.0,Global off,Global off,1.0,88.0,0.011363636363636364,1.0,0.041666666666666664,CS+,CS+,1.0,1.0,Global off,Global off,2.0,66.0,0.030303030303030304,2.0,0.08333333333333333,ITI,CS+,1.0,1.0,Global off,Global off,-1.0,-0.01893939393939394,-1.0,-0.041666666666666664,0.01893939393939394
6,9,1.0,1.0,Global off,Global off,3.0,88.0,0.03409090909090909,3.0,0.125,ITI,ITI,1.0,1.0,Global off,Global off,1.0,66.0,0.015151515151515152,1.0,0.041666666666666664,ITI,ITI,1.0,1.0,Global off,Global off,2.0,0.018939393939393936,2.0,0.08333333333333334,0.018939393939393936
6,17,1.0,1.0,Global off,Global off,3.0,88.0,0.03409090909090909,3.0,0.125,CS+,CS+,1.0,1.0,Global off,Global off,1.0,66.0,0.015151515151515152,1.0,0.041666666666666664,CS+,CS+,1.0,1.0,Global off,Global off,2.0,0.018939393939393936,2.0,0.08333333333333334,0.018939393939393936
31,14,4.0,2.0,Global on,Threat-like,11.0,206.0,0.05339805825242718,7.0,0.2916666666666667,ITI,CS-,4.0,2.0,Global on,Threat-like,8.0,232.0,0.034482758620689655,5.0,0.20833333333333334,CS+,CS+,4.0,2.0,Global on,Threat-like,3.0,0.018915299631737527,2.0,0.08333333333333334,0.018915299631737527
4,10,3.0,1.0,Safety-like,Global off,5.0,195.0,0.02564102564102564,5.0,0.20833333333333334,ITI,ITI,3.0,1.0,Safety-like,Global off,9.0,202.0,0.04455445544554455,9.0,0.375,ITI,ITI,3.0,1.0,Safety-like,Global off,-4.0,-0.018913429804518912,-4.0,-0.16666666666666666,0.018913429804518912
21,18,1.0,3.0,Global off,Safety-like,3.0,89.0,0.033707865168539325,3.0,0.125,ITI,ITI,1.0,3.0,Global off,Safety-like,2.0,135.0,0.014814814814814815,2.0,0.08333333333333333,ITI,ITI,1.0,3.0,Global off,Safety-like,1.0,0.01889305035372451,1.0,0.04166666666666667,0.01889305035372451
