cohort,state,basin,basin_label_readable,is_local_minimum,occupancy,occupancy_prop,cs_delta,prop_CSplus,prop_CSminus,prop_ITI,enriched_event,max_enrichment,enrich_CSplus,enrich_CSminus,enrich_ITI,binary,binary_01,sigma_pattern
HC,11,1,Global off,False,42,0.007395668251452721,-0.02380952380952378,0.2619047619047619,0.2857142857142857,0.4523809523809524,CS-,0.07881166201292983,0.05165647875632029,0.07881166201292983,-0.13046814076925012,1010,1010,-+-+-
HC,15,2,Threat-like,False,123,0.021658742736397254,-0.03252032520325204,0.25203252032520324,0.2845528455284553,0.4634146341463415,CS-,0.07765022182709941,0.04178423717676161,0.07765022182709941,-0.11943445900386102,1110,1110,-+++-
HC,7,1,Global off,False,73,0.01285437577038211,0.0273972602739726,0.2876712328767123,0.2602739726027397,0.4520547945205479,CS+,0.07742294972827068,0.07742294972827068,0.05337134890138384,-0.13079429862965458,1100,1100,-++--
HC,13,2,Threat-like,True,311,0.05476316252861419,-0.03858520900321544,0.2282958199356913,0.26688102893890675,0.5048231511254019,CS-,0.05997840523755088,0.018047536787249685,0.05997840523755088,-0.07802594202480062,110,110,--++-
HC,6,1,Global off,False,69,0.012150026413100899,-0.014492753623188415,0.17391304347826086,0.18840579710144928,0.6376811594202898,ITI,0.0548320662700873,-0.03633523967018076,-0.01849682659990659,0.0548320662700873,10100,10100,+-+--
HC,1,1,Global off,True,494,0.08698714562422961,0.03036437246963561,0.19635627530364372,0.1659919028340081,0.6376518218623481,ITI,0.05480272871214564,-0.01389200784479791,-0.04091072086734776,0.05480272871214564,0,0,-----
HC,9,1,Global off,False,152,0.026765275576686037,0.05921052631578946,0.2631578947368421,0.20394736842105263,0.5328947368421053,CS+,0.05290961158840046,0.05290961158840046,-0.002955255280303243,-0.04995435630809719,10,10,---+-
HC,8,3,Safety-like,False,112,0.019721782003873922,-0.008928571428571452,0.25,0.25892857142857145,0.49107142857142855,CS-,0.05202594772721558,0.03975171685155837,0.05202594772721558,-0.09177766457877395,11100,11100,+++--
PTSD,11,1,Global off,False,41,0.007901329735979958,0.19512195121951217,0.36585365853658536,0.17073170731707318,0.4634146341463415,CS+,0.16061180076052062,0.16061180076052062,-0.03566644261547644,-0.1249453581450441,1010,1010,-+-+-
PTSD,7,1,Global off,False,52,0.010021198689535556,-0.15384615384615383,0.21153846153846154,0.36538461538461536,0.4230769230769231,CS-,0.15898646545206574,0.006296603762396796,0.15898646545206574,-0.1652830692144625,1100,1100,-++--
