cohort,source,target,count,source_basin,target_basin,most_common_source_event,most_common_target_event,source_total,probability,subject_support_count,n_subjects_in_cohort,subject_support_prop,source_basin_label,target_basin_label
merged,22,29,1,4,2,ITI,ITI,35,0.02857142857142857,1,48,0.020833333333333332,Global on,Threat-like
merged,28,3,4,4,1,ITI,ITI,143,0.027972027972027972,4,48,0.08333333333333333,Global on,Global off
merged,28,13,4,4,2,CS+,CS+,143,0.027972027972027972,4,48,0.08333333333333333,Global on,Threat-like
merged,28,18,4,4,3,CS+,ITI,143,0.027972027972027972,4,48,0.08333333333333333,Global on,Safety-like
merged,28,30,4,4,4,CS-,CS-,143,0.027972027972027972,4,48,0.08333333333333333,Global on,Global on
merged,31,1,6,4,1,CS+,ITI,217,0.027649769585253458,6,48,0.125,Global on,Global off
merged,31,2,6,4,1,ITI,ITI,217,0.027649769585253458,5,48,0.10416666666666667,Global on,Global off
merged,31,12,6,4,3,ITI,CS-,217,0.027649769585253458,6,48,0.125,Global on,Safety-like
merged,31,17,6,4,1,CS-,ITI,217,0.027649769585253458,6,48,0.125,Global on,Global off
merged,4,5,5,3,1,ITI,CS+,182,0.027472527472527472,4,48,0.08333333333333333,Safety-like,Global off
merged,4,9,5,3,1,CS+,ITI,182,0.027472527472527472,4,48,0.08333333333333333,Safety-like,Global off
merged,14,3,4,2,1,ITI,ITI,147,0.027210884353741496,4,48,0.08333333333333333,Threat-like,Global off
merged,20,12,7,3,3,ITI,CS+,258,0.027131782945736434,5,48,0.10416666666666667,Safety-like,Safety-like
merged,20,14,7,3,2,ITI,CS-,258,0.027131782945736434,5,48,0.10416666666666667,Safety-like,Threat-like
merged,20,21,7,3,2,ITI,ITI,258,0.027131782945736434,7,48,0.14583333333333334,Safety-like,Threat-like
merged,20,23,7,3,4,ITI,ITI,258,0.027131782945736434,6,48,0.125,Safety-like,Global on
merged,2,5,6,1,1,ITI,ITI,222,0.02702702702702703,6,48,0.125,Global off,Global off
merged,2,6,6,1,1,ITI,ITI,222,0.02702702702702703,6,48,0.125,Global off,Global off
merged,2,8,6,1,3,ITI,ITI,222,0.02702702702702703,5,48,0.10416666666666667,Global off,Safety-like
merged,2,9,6,1,1,CS+,CS+,222,0.02702702702702703,6,48,0.125,Global off,Global off
merged,2,10,6,1,1,CS+,ITI,222,0.02702702702702703,6,48,0.125,Global off,Global off
merged,2,12,6,1,3,ITI,ITI,222,0.02702702702702703,5,48,0.10416666666666667,Global off,Safety-like
merged,2,23,6,1,4,ITI,ITI,222,0.02702702702702703,5,48,0.10416666666666667,Global off,Global on
merged,2,31,6,1,4,ITI,ITI,222,0.02702702702702703,6,48,0.125,Global off,Global on
merged,19,4,4,3,3,ITI,ITI,150,0.02666666666666667,3,48,0.0625,Safety-like,Safety-like
merged,19,12,4,3,3,ITI,ITI,150,0.02666666666666667,4,48,0.08333333333333333,Safety-like,Safety-like
merged,19,13,4,3,2,CS+,CS+,150,0.02666666666666667,3,48,0.0625,Safety-like,Threat-like
merged,19,27,4,3,4,ITI,ITI,150,0.02666666666666667,3,48,0.0625,Safety-like,Global on
merged,1,7,10,1,1,ITI,ITI,376,0.026595744680851064,8,48,0.16666666666666666,Global off,Global off
merged,1,10,10,1,1,ITI,CS+,376,0.026595744680851064,9,48,0.1875,Global off,Global off
merged,1,12,10,1,3,ITI,ITI,376,0.026595744680851064,9,48,0.1875,Global off,Safety-like
merged,1,15,10,1,2,ITI,ITI,376,0.026595744680851064,9,48,0.1875,Global off,Threat-like
merged,1,21,10,1,2,ITI,CS-,376,0.026595744680851064,8,48,0.16666666666666666,Global off,Threat-like
merged,17,12,5,1,3,ITI,CS+,190,0.02631578947368421,4,48,0.08333333333333333,Global off,Safety-like
merged,17,21,5,1,2,CS-,CS-,190,0.02631578947368421,5,48,0.10416666666666667,Global off,Threat-like
merged,17,23,5,1,4,ITI,ITI,190,0.02631578947368421,5,48,0.10416666666666667,Global off,Global on
merged,17,28,5,1,4,ITI,ITI,190,0.02631578947368421,5,48,0.10416666666666667,Global off,Global on
merged,8,18,3,3,3,ITI,ITI,115,0.02608695652173913,3,48,0.0625,Safety-like,Safety-like
merged,8,21,3,3,2,ITI,CS-,115,0.02608695652173913,3,48,0.0625,Safety-like,Threat-like
merged,8,30,3,3,4,ITI,ITI,115,0.02608695652173913,3,48,0.0625,Safety-like,Global on
merged,32,25,10,4,2,ITI,ITI,390,0.02564102564102564,9,48,0.1875,Global on,Threat-like
merged,7,2,2,1,1,ITI,CS+,78,0.02564102564102564,2,48,0.041666666666666664,Global off,Global off
merged,7,3,2,1,1,CS-,CS-,78,0.02564102564102564,1,48,0.020833333333333332,Global off,Global off
merged,7,6,2,1,1,CS-,CS-,78,0.02564102564102564,2,48,0.041666666666666664,Global off,Global off
merged,7,8,2,1,3,ITI,ITI,78,0.02564102564102564,2,48,0.041666666666666664,Global off,Safety-like
